Order_ID_lease_platform,Real_Name_User(ID Card),Seller_Information(ID Card),Product_Information_lease_platform,Product_Amount_lease_platform,Order_Creation_Time_lease_platform,Payment_Time_lease_platform,Shipping_Time_lease_platform,Receiving_Time_lease_platform,Refund_Time_lease_platform,Return_Time_lease_platform,Payment_Amount_lease_platform,Refund_Amount_lease_platform,Platform_Type_lease_platform
729437dc-2455-4433-883f-41c7ba5e41f1,330000198310262536,520000198603151923,美妆护肤彩妆MACMAC粉底液,848.6,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,848.6,0.0,lease_platform
92cbc992-5288-4a55-b71d-4d676479c690,330000198809191693,140000196911079142,儿童用品婴儿用品尿布Merries Diapers,602.83,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-05 21:25:12,2025-01-08 23:43:42,9999,9999,66.64,0.0,lease_platform
0774d953-860f-4d97-ac26-bf5d7d472a9a,140000199507198581,440000199911165061,保健运动健康乔山乔山哑铃,748.42,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,748.42,0.0,lease_platform
231dbe52-6407-49d7-b55f-3818e09d2040,140000196911079142,440000199911165061,女装裤子ZARAZARA Wide-Leg Trousers,918.06,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-03 16:32:36,2025-12-15 19:47:55,9999,9999,179.15,0.0,lease_platform
d3bbe2d0-fbed-43ab-901a-37bcbf085067,520000198603151923,450000199908076465,个护清洁洗发水海飞丝海飞丝清爽去屑,318.94,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,318.94,0.0,lease_platform
f2cb7745-9f57-419e-bcee-0b21dcf87af9,62000019520624910X,430000198507249996,儿童用品孕妇用品妈咪宝贝MamyPoko Pants,942.76,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,942.76,0.0,lease_platform
fec54ac0-892d-4cd4-a4a9-446e447de760,320000197401215325,440000199911165061,家居家装家具大自然香格里拉 Sofa,293.31,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-13 16:07:27,2024-02-17 09:46:34,9999,9999,53.57,0.0,lease_platform
ef8215a7-4549-4990-98a7-6b78ce07afef,310000200209240638,330000198809191693,手机智能手机OPPOA77 5G,821.98,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,821.98,0.0,lease_platform
e988ecc4-0155-4be7-b410-e09f2c6d976d,140000199507198581,320000197401215325,女装外套MangoMango Wool Blend Coat,209.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-27 15:24:24,2024-10-05 04:17:39,9999,9999,47.99,0.0,lease_platform
24e1649d-b992-4344-84b8-669c3241afd6,610000195402083344,130000195605169725,电脑办公鼠标微软Surface Precision,64.71,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,64.71,0.0,lease_platform
c2b9af63-f092-432a-b827-863fd94dd171,620000198002222398,350000197705120427,鞋靴运动鞋阿迪达斯Adidas Stan Smith,840.02,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-12 18:31:34,2024-01-13 18:56:02,9999,9999,285.16,0.0,lease_platform
f0c324cd-b659-4985-8b45-e6df62af1488,230000197212158825,330000198809191693,母婴孕妇用品孕妇装孕妇连衣裙,95.36,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-30 20:12:20,2024-05-26 09:28:02,9999,9999,22.32,0.0,lease_platform
46640dfa-c41b-4fa1-98fa-13bda0e0db09,440000199911165061,210000197602176400,箱包背包HerschelHerschel Settlement,402.19,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,402.19,0.0,lease_platform
8fa8ecbd-b5f5-4d01-b75a-6fac40c57ca6,440000199911165061,540000197808283195,家具厨具微波炉格力GMC23BF 23L,458.76,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-26 23:28:33,2024-08-03 21:03:01,2024-11-13 16:40:31,9999,458.76,458.76,lease_platform
91ca0c22-d4f4-4068-be15-4275ca1d60c4,140000199507198581,310000200209240638,美妆护肤彩妆MACMAC眼影,413.94,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-28 08:03:52,2024-12-20 14:27:59,9999,9999,186.33,0.0,lease_platform
08aa6599-d0ba-4562-bfda-c167fb382448,540000197808283195,420000197007185184,电脑办公打印机三星CLP-680DW,896.03,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-11 15:51:42,2024-11-21 01:33:00,9999,9999,422.19,0.0,lease_platform
09f53185-7e61-49e2-92c2-0cbb882c9aac,230000197212158825,310000200209240638,家具厨具微波炉苏泊尔SBX02A 20L,361.29,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-16 23:16:41,2024-09-21 21:31:31,9999,9999,105.92,0.0,lease_platform
418b81bf-538f-48b4-b9aa-8d3bbbdb01e8,350000197705120427,310000200209240638,家电冰箱三星Samsung Family Hub,191.45,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-03 16:46:04,2024-05-12 23:21:25,2025-01-05 21:07:59,9999,191.45,191.45,lease_platform
64233d30-7321-43fd-beea-88d15477ef80,330000198310262536,360000195710080805,运动户外健身器材飞利浦Philips Juicer,90.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-30 14:20:37,2025-01-24 14:38:31,2026-02-20 05:08:41,9999,90.05,90.05,lease_platform
1043579e-4e0b-44d8-ba4b-f0680f0d7ec4,520000198003108040,330000198310262536,手机手机配件充电器苹果20W充电器,678.41,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,678.41,0.0,lease_platform
c7edaefb-5d02-4016-8a97-199b1eb30d67,350000197705120427,520000198603151923,美妆护肤彩妆NARSNARS粉底,321.15,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,321.15,0.0,lease_platform
5d9584a6-a555-491b-bdfd-7f0a9fae938f,140000196911079142,620000199010115044,个护清洁牙膏高露洁高露洁全效护齿,476.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-05 05:11:30,2025-02-09 22:35:40,9999,9999,219.33,0.0,lease_platform
0c2ee1cd-4f0d-4531-b01c-608b070708eb,330000198809191693,630000197011252561,女装连衣裙Forever 21Forever 21 Wrap Dress,415.22,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-03 09:48:08,2025-08-29 03:41:17,9999,9999,114.37,0.0,lease_platform
c5d019c5-d492-4145-abc4-9ec507a5ec94,440000199911165061,620000199010115044,女装外套MangoMango Double-Breasted Coat,365.2,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-16 01:05:16,2025-07-24 12:21:59,2026-04-23 20:41:52,9999,365.2,365.2,lease_platform
6c602a64-8697-4087-8dd5-0403e096a173,430000198507249996,450000199908076465,美妆护肤护肤品SK-IISK-II神仙水,709.83,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-26 00:07:08,2024-12-11 17:24:44,9999,9999,286.27,0.0,lease_platform
87cfbe1b-2579-4924-856b-b5d411499ae5,350000197705120427,330000198310262536,医药维生素维生素D维生素D3,233.14,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-25 06:33:34,2025-06-08 07:37:22,9999,9999,38.82,0.0,lease_platform
6ce77caa-0a32-4b09-99f8-b3ec1cedc75d,520000198603151923,540000197808283195,"鞋靴靴子TimberlandTimberland 6"" Premium",267.62,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-11 05:12:34,2024-03-06 02:29:58,2024-06-20 15:00:16,9999,267.62,267.62,lease_platform
605d382a-f15f-4b22-affa-ea2e728685e2,310000200209240638,140000199507198581,家居家装家居用品全友全友地毯,905.31,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-21 22:15:17,2025-04-29 21:59:04,2026-02-18 13:18:03,9999,905.31,905.31,lease_platform
4a93387b-118c-4ac3-831a-1a4873e3a740,360000198908152046,120000197712129726,钟表珠宝手表爱彼Audemars Piguet Millenary,209.48,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-09 01:47:17,2025-09-16 08:29:25,9999,9999,43.86,0.0,lease_platform
62a0b237-ef5d-4d12-a92c-c5d0176e4d45,620000198002222398,330000197602147228,儿童用品婴儿用品贝亲Pigeon Baby Wipes,318.34,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,318.34,0.0,lease_platform
b0af7c00-8fee-44e3-86c1-173f4cc6554d,130000195605169725,120000197712129726,保健运动健康乔山乔山哑铃,25.52,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,25.52,0.0,lease_platform
3a775425-bde1-451c-b98a-4c9ac2b2a0fc,540000197808283195,330000197602147228,医药感冒药感冒灵感冒灵颗粒,782.91,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-29 23:04:11,2025-03-14 08:31:35,2025-09-17 22:30:43,9999,782.91,782.91,lease_platform
f843f5b4-60ae-4bdd-8429-f317ac4fd4d4,520000198003108040,62000019520624910X,运动户外运动鞋New BalanceNew Balance 990v5,331.85,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-25 18:41:47,2024-12-28 12:53:53,9999,9999,55.5,0.0,lease_platform
a610a1f7-d7de-4775-be61-d530cf135c4b,610000195402083344,230000197212158825,母婴孕妇用品母乳喂养母乳储存袋,533.72,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-09 19:12:36,2025-11-10 04:48:09,2025-07-30 14:12:52,9999,533.72,533.72,lease_platform
b0f91467-c98a-4d2b-b468-917e3e40b257,620000198002222398,310000200209240638,个护清洁沐浴露沐浴乳沐浴乳舒缓版,319.62,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-08 12:49:01,2024-09-29 12:32:03,9999,9999,64.46,0.0,lease_platform
6507072e-9665-40a7-abc9-676f89268c82,420000197007185184,430000199909049086,家电冰箱海尔Haier Bottom Freezer,533.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-11 01:44:12,2024-05-27 09:18:07,2024-03-30 17:00:27,9999,533.01,533.01,lease_platform
1a1df709-fe18-4ebc-bdc9-45612495acde,140000196911079142,62000019520624910X,鞋靴皮鞋本尼Benny Formal Shoes,481.99,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-08 11:20:33,2024-09-23 07:24:45,9999,9999,223.6,0.0,lease_platform
b2af0d3d-cbc5-46d7-8e52-b5b275ef75dc,420000197007185184,520000198603151923,家具厨具沙发大自然瑞士风情 Sectional,417.27,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,417.27,0.0,lease_platform
460136e3-206c-428a-8f30-596bde548f09,360000195710080805,120000197712129726,儿童用品玩具乐高LEGO Friends,87.69,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-07 01:21:14,2025-02-15 07:28:48,9999,9999,14.49,0.0,lease_platform
41120964-0d4d-4d01-8d30-65a46cf880b6,430000199909049086,140000196911079142,运动户外运动鞋彪马Puma RS-X,879.99,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,879.99,0.0,lease_platform
de6a6c15-dc32-459b-835d-63947df9af7e,640000198108055755,360000195710080805,美妆护肤护肤品欧莱雅欧莱雅清润保湿,677.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-17 01:21:21,2025-02-03 15:26:32,2026-12-05 17:40:02,9999,677.79,677.79,lease_platform
6f9b97f6-9f7a-42ca-af5e-a1eeade27281,130000195605169725,330000198809191693,箱包手提包GucciGucci Marmont,427.94,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-06 10:16:12,2024-08-15 23:31:42,2024-08-30 19:42:54,9999,427.94,427.94,lease_platform
67d5bea5-0cc1-4fb2-b182-a27d6dc95a97,440000199911165061,62000019520624910X,鞋靴皮鞋乔丹Jordan Dress Shoes,627.62,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-17 15:30:00,2025-06-11 15:20:47,9999,9999,128.5,0.0,lease_platform
97a48ede-1ea9-4576-8ade-043eefcc1eef,210000197602176400,620000198002222398,文具用品笔Uni-ballUni-ball Signo,843.02,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-19 22:29:12,2025-08-15 07:26:50,9999,9999,211.84,0.0,lease_platform
ea5bb824-18c7-4c91-b5ae-58c3d621a32e,310000200209240638,440000199911165061,个护清洁沐浴露洁婷洁婷日用,108.89,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-27 18:10:44,2025-07-21 19:43:20,9999,9999,24.3,0.0,lease_platform
e3ef0a39-4b9c-470a-a2da-e300c96f628d,350000197705120427,450000199908076465,女装裤子Forever 21Forever 21 Joggers,598.29,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-06 14:40:36,2024-04-01 05:50:41,9999,9999,98.65,0.0,lease_platform
2208db98-11fe-42bd-a56f-1a7dd04a2abe,620000198002222398,640000198108055755,母婴孕妇用品孕妇装孕妇裤子,946.64,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-30 06:56:17,2025-08-26 23:53:05,2026-03-27 12:40:57,9999,946.64,946.64,lease_platform
98b8c032-d577-455c-929d-58266b20814b,440000199911165061,630000197011252561,箱包手提包GucciGucci Marmont,467.91,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,467.91,0.0,lease_platform
11f708e8-f02f-49a7-b6b1-9a52de4190c8,630000197011252561,430000199909049086,儿童用品孕妇用品GerberGerber Formula,344.51,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-13 10:26:16,2025-09-16 05:30:29,2026-02-15 12:14:26,9999,344.51,344.51,lease_platform
ec0aa385-39e6-4654-afb2-7b34cf76daab,350000197705120427,640000198108055755,女装外套ZARAZARA Trench Coat,734.74,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,734.74,0.0,lease_platform
53b361ed-ea41-4429-b3e1-7b8f1d49ecb8,330000197602147228,62000019520624910X,箱包行李箱American TouristerAmerican Tourister Moonlight,757.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-12 09:52:39,2025-11-29 05:37:41,2026-04-04 01:39:35,9999,757.79,757.79,lease_platform
565df864-7b51-42d2-9394-ac7605d24b67,360000195710080805,330000198809191693,个护清洁牙膏狮王狮王抗菌牙膏,590.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-09 14:07:39,2024-04-15 11:04:58,2024-04-16 16:50:48,9999,590.73,590.73,lease_platform
c92cb796-2b30-4e95-9eaf-d0a098e1f009,630000197011252561,210000197602176400,运动户外户外装备狮子头Lion Head Tents,963.59,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-25 02:53:02,2024-11-18 23:30:20,9999,9999,401.95,0.0,lease_platform
0ca617e8-c2b2-4169-8f87-740e4ad7db4b,140000196911079142,620000198002222398,个护清洁牙膏黑人黑人护龈,777.33,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,777.33,0.0,lease_platform
c783c7e6-611f-4da2-be43-8e2289e17c37,540000197808283195,350000197705120427,钟表珠宝手表爱彼Audemars Piguet Royal Oak Offshore,475.07,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-06 08:29:15,2025-11-27 06:54:04,9999,9999,90.96,0.0,lease_platform
354423f5-4a50-4c79-8fef-475d11bcb9d7,450000199908076465,620000199010115044,箱包行李箱American TouristerAmerican Tourister Fieldbrook,186.72,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-18 18:00:58,2025-06-04 10:56:32,2026-09-22 02:01:57,9999,186.72,186.72,lease_platform
6aa5a3cf-dbe3-447b-b593-4cea432ee729,430000199909049086,640000198108055755,儿童用品孕妇用品贝亲Pigeon Nursing Pillow,623.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-14 00:40:27,2025-10-30 21:32:32,2025-07-27 12:21:40,9999,623.73,623.73,lease_platform
51133032-5542-489e-ae3b-e55091ef64aa,640000198108055755,420000197007185184,钟表珠宝珠宝施华洛世奇Swarovski水晶耳环,756.35,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-10 11:24:14,2024-01-24 02:23:25,2024-09-28 18:47:32,9999,756.35,756.35,lease_platform
c67cfcc4-83a7-4412-9768-1188ced3aaac,120000197712129726,140000199507198581,家居家装装修材料马可马可墙纸,814.31,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,814.31,0.0,lease_platform
12ec93d6-54ef-4270-bf7e-dd1f9c132dc7,140000199507198581,420000197007185184,钟表珠宝手表欧米茄Omega Seamaster,592.28,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-12 12:51:11,2025-03-25 20:50:07,9999,9999,109.38,0.0,lease_platform
7ae4ba0c-5aa3-43c7-823e-2eb31fece360,430000198507249996,610000195402083344,食品酒饮饮料维他命水维他命水柠檬,437.07,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,437.07,0.0,lease_platform
9fcb55af-1a86-4495-9bce-7b81677f8fc3,620000199010115044,440000199911165061,儿童用品玩具乐高LEGO Friends,706.11,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-12 08:13:47,2025-11-18 01:32:39,9999,9999,334.32,0.0,lease_platform
e87272e8-7181-4847-af89-9be218022488,430000198507249996,450000199908076465,保健运动健康舒华舒华椭圆机,80.49,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-08 02:48:37,2024-09-24 01:21:38,9999,9999,8.94,0.0,lease_platform
835ac551-83c6-4330-81d6-866f4b0bfc81,520000198003108040,620000198002222398,家居家装装修材料东鹏东鹏地砖,265.09,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,265.09,0.0,lease_platform
2fb4bb8e-41e7-4f9a-b253-d6a166584604,230000197212158825,340000200205207027,医药维生素善存善存片,920.46,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-14 17:09:35,2025-04-14 23:19:53,9999,9999,126.49,0.0,lease_platform
542b116e-3579-4562-b7f3-8e47e8a7bd02,330000197602147228,520000198603151923,电脑办公打印机三星ML-3310ND,518.02,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,518.02,0.0,lease_platform
eed059f9-9e53-40c5-abfd-2da0da2a4d39,120000197712129726,640000198108055755,家电电视索尼Sony Master Series A9G,304.17,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-14 14:50:00,2025-11-19 11:27:04,9999,9999,86.33,0.0,lease_platform
bd53d492-50ed-470c-a1ca-304abfa9cd54,540000197808283195,62000019520624910X,医药止咳药咳特灵咳特灵咳嗽药水,904.68,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,904.68,0.0,lease_platform
3a76e47a-7924-4f25-81f9-7d6ac3815ac3,520000198603151923,540000197808283195,食品酒饮零食好丽友好丽友巧克力,453.14,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-16 17:16:19,2025-07-25 23:14:37,2026-08-31 13:57:56,9999,453.14,453.14,lease_platform
e8532fab-aac3-462a-9388-f04d9a9703f9,540000197808283195,440000199911165061,运动户外运动鞋阿迪达斯Adidas Ultraboost,848.21,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,848.21,0.0,lease_platform
8c667ddc-c166-41ec-a776-042306a4495f,430000198507249996,440000199911165061,母婴孕妇用品母乳喂养母乳喂养枕,247.19,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,247.19,0.0,lease_platform
256780ef-eb17-4816-89d8-4bbf0f572116,620000198002222398,310000200209240638,手机平板电脑三星Galaxy Tab S7 FE,201.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-06 05:49:27,2025-11-08 17:41:07,2025-09-20 18:41:17,9999,201.79,201.79,lease_platform
a630b8b3-9361-4300-ad19-eeaa99228ffe,620000198002222398,520000198603151923,女装裤子Forever 21Forever 21 Flare Jeans,55.95,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-21 04:59:57,2025-12-13 17:01:38,2026-11-12 19:33:50,9999,55.95,55.95,lease_platform
d6ccd72f-3f6d-4abf-8956-daae38366905,630000197011252561,310000200209240638,儿童用品玩具拉比Labi Educational Toys,603.1,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-21 13:30:11,2024-05-19 07:22:34,2024-12-27 17:01:12,9999,603.1,603.1,lease_platform
e7fbbe90-41d6-415e-adc3-cf747f13053a,520000198003108040,540000197808283195,箱包背包SamsoniteSamsonite GuardIT,950.94,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-23 07:17:50,2025-04-13 21:39:16,2026-04-19 07:28:35,9999,950.94,950.94,lease_platform
ea92bbcd-8fd0-4dcc-9e87-e9b718b7fedb,140000196911079142,520000198603151923,个护清洁牙膏高露洁高露洁全效护齿,820.49,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-23 10:23:37,2025-05-19 17:08:03,9999,9999,86.88,0.0,lease_platform
31f98b1b-8164-4a6c-86ac-46d54dd2485c,330000198310262536,520000198003108040,美妆护肤护肤品兰蔻兰蔻水光瓶,158.28,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,158.28,0.0,lease_platform
b1b0bc6a-e03d-43bc-8ef2-f867c08c1c17,320000197401215325,630000197011252561,医药止咳药百日咳疫苗百日咳疫苗（组合）,298.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-17 20:33:15,2024-11-15 18:57:52,2024-10-16 12:05:59,9999,298.79,298.79,lease_platform
3b880341-6260-4a29-ae70-7f8f55126caa,520000198003108040,330000197602147228,箱包手提包PradaPrada Cahier,867.77,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,867.77,0.0,lease_platform
37f1e689-3e50-40b4-b558-34fa80ce3524,350000197705120427,310000200209240638,食品酒饮饮料果粒橙果粒橙多种果味,203.89,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-15 15:06:02,2024-08-04 14:12:27,9999,9999,45.33,0.0,lease_platform
b457681a-0f1a-4eb3-9626-f482e5da8922,350000197705120427,430000198507249996,运动户外健身器材博朗Braun Food Processor,992.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-09 16:56:04,2024-05-03 19:17:22,2025-06-16 23:48:35,9999,992.73,992.73,lease_platform
cd262455-8057-4b91-9508-a5a74c7fcde5,520000198603151923,310000200209240638,母婴孕妇用品孕妇装孕妇裤子,297.16,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,297.16,0.0,lease_platform
ab3401c7-2e69-459c-a1ef-9164773bd33b,350000197705120427,420000197007185184,家电电视海信Hisense U7G,329.67,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-06 04:46:00,2024-04-03 01:05:37,2024-01-07 15:06:29,9999,329.67,329.67,lease_platform
caa10dea-a717-4963-9de7-bcf0962e1891,640000198108055755,520000198003108040,保健营养补充健安喜健安喜钙片,331.08,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,331.08,0.0,lease_platform
2cc8721f-cebb-4fa0-ba1a-2abdbbe6956f,620000198002222398,330000197602147228,保健营养补充健安喜健安喜多种维生素,458.42,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-05 12:51:47,2025-12-16 05:25:05,9999,9999,139.2,0.0,lease_platform
a3492456-f26b-49a8-9ad5-351a37f75ea7,440000199911165061,120000197712129726,医药止咳药咳特灵咳特灵缓解药,332.24,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-15 00:56:25,2024-04-28 08:19:15,9999,9999,112.51,0.0,lease_platform
023dfec0-92e6-4876-a7e4-84ff28cb3629,330000198809191693,630000197011252561,家电冰箱LGLG InstaView,767.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-21 12:19:52,2025-08-18 18:14:11,2026-02-06 07:22:55,9999,767.05,767.05,lease_platform
9116352e-e4ba-4c9d-a06d-90f8948c14be,520000198603151923,430000199909049086,女装裤子优衣库Uniqlo Stretch Pants,863.59,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,863.59,0.0,lease_platform
b6134bfd-238e-41df-9af0-6736aeb1bed3,230000197212158825,330000198310262536,家电空调海尔Haier Wall Mounted,157.11,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-17 18:36:01,2024-07-23 10:55:57,2025-08-15 06:33:49,9999,157.11,157.11,lease_platform
e8acdc1d-b41e-4366-aa52-f8a660c2d075,640000198108055755,420000197007185184,手机手机配件壳牌透明保护壳,142.58,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-11 22:39:07,2024-08-11 08:39:27,2025-04-27 09:38:07,9999,142.58,142.58,lease_platform
79ae6b55-d6ec-4f20-b7c0-df59386c850c,450000199908076465,230000197212158825,个护清洁洗发水霸王霸王养发,199.07,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,199.07,0.0,lease_platform
6cd4356f-b963-40eb-b01e-3664a4d20698,520000198603151923,320000197401215325,箱包手提包GucciGucci Marmont,255.13,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-09 02:16:36,2025-04-08 08:01:20,9999,9999,67.46,0.0,lease_platform
74190eb6-cbbe-46ad-9c33-8729448025bd,310000200209240638,620000199010115044,文具用品笔记本MoleskineMoleskine Cahier Journal,20.63,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,20.63,0.0,lease_platform
c75d1afa-c180-4f82-9b68-27db11467915,430000199909049086,320000197401215325,家具厨具沙发全友5025 Recliner,205.92,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,205.92,0.0,lease_platform
b66aa2ba-dd37-4249-a63c-2463560a6a64,140000199507198581,330000197602147228,家居家装家居用品大自然大自然家纺,43.93,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-29 09:11:19,2024-04-18 03:50:59,9999,9999,18.48,0.0,lease_platform
cc360aad-74e6-42df-82bb-4a32beeefed1,360000198908152046,62000019520624910X,女装外套优衣库Uniqlo Ultra Light Down,803.36,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-05 04:14:13,2024-07-29 15:35:40,2025-03-07 16:09:12,9999,803.36,803.36,lease_platform
bb4819ec-c862-40ca-b3c6-dc7c564a7346,430000199909049086,340000200205207027,保健营养补充菲利普菲利普鱼油,727.89,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-30 13:19:23,2025-11-30 09:14:02,2025-02-09 06:43:18,9999,727.89,727.89,lease_platform
1afb4fb3-001f-4edb-a8e8-6f4a2e996e21,310000200209240638,330000197602147228,保健运动健康博朗博朗健康秤,841.62,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-05 17:27:16,2024-04-29 21:28:26,2024-11-25 15:44:44,9999,841.62,841.62,lease_platform
164f5214-e8f0-463d-9c06-5ef4de564deb,340000200205207027,630000197011252561,文具用品笔PilotPilot Vanishing Point,672.39,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,672.39,0.0,lease_platform
c48e5481-8150-44b5-8320-96aba2352ccf,640000198108055755,620000198002222398,食品酒饮饮料可口可乐可口可乐经典,134.23,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-11 03:45:45,2025-05-25 04:04:13,9999,9999,53.53,0.0,lease_platform
5d5bdd92-f08b-4cd7-9c77-1651952d990b,360000198908152046,130000195605169725,医药维生素钙尔奇钙尔奇咀嚼片（儿童）,343.28,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-21 06:36:11,2024-05-08 06:06:34,9999,9999,104.78,0.0,lease_platform
6946261b-1659-40d2-abc8-f73ce73e2cfc,430000199909049086,520000198603151923,钟表珠宝手表劳力士Rolex Datejust,58.07,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-08 13:29:07,2025-06-13 00:51:14,2025-12-13 16:22:21,9999,58.07,58.07,lease_platform
