ID,Total_Count_Total,Refund_Only_Count_Total,Rental_Not_Returned_Count_Total,Partial_Payment_After_Receipt_Count_Total,Payment_Without_Delivery_Count_Total,Amount_of_Loss_Total,level_Total
210000195310178114,67,0,0,5,7,6087.450000000001,4
51000019950508650X,82,0,0,6,6,4653.6900000000005,4
330000199603137178,65,0,0,6,7,5940.860000000001,4
500000198104074392,55,0,0,3,7,4217.03,4
45000019771104943X,72,0,0,5,7,5696.15,4
440000196109231371,59,0,0,9,7,7521.030000000001,5
610000200408164181,59,0,0,3,7,3757.6,4
350000195907304735,78,0,0,2,8,5726.24,4
370000195512128945,62,0,0,1,7,2676.69,4
120000197712259686,72,0,0,1,4,2063.39,4
46000020060410695X,73,0,0,5,11,8024.619999999998,5
610000198608292188,71,0,0,7,12,9510.31,5
440000199909293224,54,0,0,3,5,3850.61,4
340000196311148586,68,0,0,3,3,4129.18,4
620000199610145431,67,0,0,4,7,5134.510000000001,4
320000200106062375,61,0,0,8,4,4133.37,4
330000195411221748,70,0,0,10,3,4633.01,4
610000200005258765,60,0,0,3,6,3456.1000000000004,4
330000200203050255,68,0,0,5,7,5128.429999999999,4
360000200508232821,52,0,0,0,6,2729.43,4
42000019840814293X,73,0,0,2,11,6663.070000000001,4
150000197608318127,78,0,0,4,8,5821.52,4
330000197611018583,78,0,0,9,4,5830.32,4
140000195612068262,68,0,0,1,11,5998.12,4
370000195411017699,66,0,0,5,6,5803.410000000001,4
640000199902169316,78,0,0,3,8,6169.9,4
440000200006111624,72,0,0,2,9,4581.26,4
130000195505244118,83,0,0,0,5,1173.36,4
540000200612027821,55,0,0,3,7,3941.43,4
440000195008126025,76,0,0,5,7,5154.88,4
350000195812129188,64,0,0,4,6,3776.17,4
530000200310040199,67,0,0,2,12,5334.64,4
120000199401305218,74,0,0,4,9,6930.349999999999,4
120000197001303396,77,0,0,2,6,4191.47,4
220000196507018583,69,0,0,2,5,3006.49,4
520000196211135394,69,0,0,3,5,3336.98,4
320000200002262321,65,0,0,4,7,5619.04,4
330000199410047539,64,0,0,4,6,4719.5,4
610000196808215276,57,0,0,3,4,3744.940000000001,4
430000197809219835,75,0,0,4,6,4845.31,4
130000199205264609,63,0,0,9,5,6397.87,5
23000019690608589X,54,0,0,2,2,1517.65,4
220000199204303591,78,0,0,6,11,9096.260000000002,5
630000198003232530,60,0,0,1,8,4104.540000000001,4
140000199808319981,60,0,0,2,6,4904.679999999999,4
640000195901113785,62,0,0,2,9,5453.09,4
51000019561030876X,85,0,0,6,8,7143.41,4
410000197801138551,70,0,0,4,8,5690.320000000001,4
320000196001170557,62,0,0,7,5,5707.88,4
420000200009198995,71,0,0,4,3,3742.86,4
520000199012198986,69,0,0,4,8,5636.83,4
110000195304082980,54,0,0,2,4,3731.67,4
450000199901279964,68,0,0,2,6,2712.59,4
230000199509154437,61,0,0,6,2,3645.43,4
630000196402110689,65,0,0,1,8,4483.789999999999,4
360000195406179181,58,0,0,1,4,2877.2,4
610000195309222776,70,0,0,6,9,8212.990000000002,5
140000199406176084,63,0,0,4,9,6034.279999999999,4
420000198512152185,58,0,0,3,6,3447.95,4
650000200405017642,67,0,0,9,9,7674.070000000001,5
140000196801142737,64,0,0,2,6,4897.610000000001,4
140000197707137995,73,0,0,6,10,5593.740000000001,5
330000198908043864,71,0,0,3,8,5168.0,4
510000197412294490,83,0,0,3,12,5294.17,4
21000019740330190X,60,0,0,4,6,4719.110000000001,4
230000195705087157,53,0,0,5,4,3900.94,4
650000198211276793,62,0,0,5,5,5238.52,4
640000195810121384,80,0,0,3,8,6272.54,4
530000200408200939,82,0,0,4,4,2955.73,4
63000019920823733X,68,0,0,6,3,4244.28,4
360000200311180247,57,0,0,2,6,3717.5300000000007,4
32000020020617485X,55,0,0,6,9,8407.27,5
21000019500711672X,55,0,0,2,6,3581.39,4
460000195712245582,50,0,0,3,2,2271.63,4
120000198706276927,76,0,0,6,9,7097.230000000001,5
130000197902160769,62,0,0,1,2,821.37,4
520000199610218705,71,0,0,0,6,3781.27,4
440000197206194853,78,0,0,3,14,7752.06,5
510000198510066381,60,0,0,9,7,6812.649999999999,5
410000200011085082,71,0,0,5,6,4112.6,4
63000019580621915X,60,0,0,4,6,4278.89,4
350000197601227983,69,0,0,1,7,4182.51,4
420000196804100767,67,0,0,2,5,3433.8,4
120000197106050663,68,0,0,3,5,4388.87,4
120000200211127807,64,0,0,3,5,4180.77,4
220000196905086370,74,0,0,3,10,7482.749999999998,4
420000195904211742,70,0,0,3,5,3984.33,4
530000198804231366,75,0,0,3,2,1368.48,4
350000199301024155,79,0,0,6,11,6591.35,5
530000196706302467,81,0,0,3,10,7774.49,4
140000197806113227,75,0,0,11,5,7622.670000000001,5
620000197403235048,70,0,0,7,6,4980.67,4
130000199607113854,74,0,0,3,8,5145.44,4
330000199012136544,56,0,0,4,5,2796.37,4
540000197612143430,68,0,0,7,7,6598.13,5
530000195506035101,63,0,0,4,6,3011.07,4
640000200609085629,64,0,0,6,7,6197.99,4
340000196301268250,65,0,0,5,2,2390.78,4
340000199507252012,66,0,0,4,6,2822.4700000000003,4
450000197006280716,51,0,0,4,3,3621.38,4
360000195307090659,67,0,0,4,10,6931.48,5
630000200006249223,60,0,0,5,9,5207.959999999999,5
310000199410212561,64,0,0,4,6,3994.16,4
460000199003012741,58,0,0,4,7,5256.77,4
540000195708214679,65,0,0,6,6,6053.74,4
210000200306262974,48,0,0,5,3,3723.28,4
370000198908302958,60,0,0,2,2,2421.17,4
630000196807316466,77,0,0,4,9,6550.719999999999,4
310000196204156526,70,0,0,5,7,5820.52,4
360000198711190524,74,0,0,10,7,8778.38,5
460000196211251102,65,0,0,6,3,5145.03,4
450000197703103010,71,0,0,6,7,6467.7,4
610000199304267703,56,0,0,4,4,3594.8100000000004,4
520000195304296344,55,0,0,5,4,3957.78,4
140000198805084289,67,0,0,3,2,1197.28,4
650000198102058447,67,0,0,1,5,3646.4,4
320000196405017890,67,0,0,6,3,4743.750000000001,4
320000199701179898,52,0,0,4,6,3913.53,4
520000200109290282,67,0,0,4,7,5726.139999999999,4
520000199903211662,72,0,0,6,4,4810.35,4
330000200412053583,66,0,0,6,7,5015.06,4
460000198001294322,54,0,0,1,4,2863.9100000000003,4
110000196102181790,58,0,0,2,3,3858.46,4
23000019661103696X,64,0,0,3,5,3578.05,4
150000197804235142,67,0,0,3,6,4311.74,4
430000197608142560,68,0,0,9,7,7862.26,5
320000195303180705,70,0,0,6,4,5281.060000000001,4
340000197607120667,56,0,0,5,6,6752.490000000001,4
320000198502264171,70,0,0,6,3,4822.36,4
530000196509084675,49,0,0,4,4,4589.19,4
120000195909269678,72,0,0,5,7,4351.110000000001,4
11000019750714399X,77,0,0,3,10,4456.070000000001,4
440000198605057949,69,0,0,6,6,6715.76,4
460000198903243655,66,0,0,6,8,7947.780000000002,5
210000199312238051,69,0,0,4,6,6262.16,4
510000198906305334,59,0,0,2,6,3517.3500000000004,4
410000196508306152,72,0,0,5,5,4839.27,4
340000198306262826,79,0,0,5,9,6499.5700000000015,4
630000200102249944,49,0,0,4,5,3526.1100000000006,4
640000197311083992,51,0,0,6,5,4882.19,4
340000199407065244,72,0,0,6,2,3669.96,4
630000199501038882,62,0,0,4,8,6314.72,4
62000019540321204X,61,0,0,0,8,5147.73,4
140000199310152774,71,0,0,2,8,4615.47,4
460000195209025558,72,0,0,8,5,5974.83,4
65000019651031376X,74,0,0,1,6,3727.6,4
650000195101216374,62,0,0,7,6,7372.91,5
640000196703072833,67,0,0,4,6,6661.04,4
460000195401105128,68,0,0,2,10,6191.82,4
650000195202226918,67,0,0,3,6,5765.61,4
110000197103025014,71,0,0,4,9,6663.540000000001,4
310000198505204439,71,0,0,6,9,7388.749999999999,5
510000197707168002,58,0,0,5,9,7012.2,5
450000197201082352,62,0,0,5,8,5727.630000000001,4
510000199707216384,83,0,0,8,9,6415.179999999999,5
120000195611254684,76,0,0,2,6,3793.74,4
510000198002177536,83,0,0,4,9,5689.799999999999,4
310000197012109367,63,0,0,5,7,4050.09,4
150000196108149545,86,0,0,7,2,3918.15,4
420000197112256415,60,0,0,5,6,5483.510000000001,4
410000200409299136,67,0,0,4,6,2748.99,4
46000019750421924X,60,0,0,4,3,2845.31,4
440000199008295257,65,0,0,4,7,4424.070000000001,4
310000195207077810,66,0,0,3,10,5938.919999999998,4
450000196112311251,58,0,0,2,3,1041.46,4
64000019740319696X,73,0,0,8,6,5940.389999999999,4
370000196002179958,73,0,0,1,7,3212.8500000000004,4
330000196712304656,59,0,0,7,2,3746.8,4
630000199610216852,74,0,0,6,7,5541.110000000001,4
510000197905211817,54,0,0,3,5,2259.4300000000003,4
340000195811308246,69,0,0,3,7,4661.070000000001,4
230000197004133498,68,0,0,1,7,4868.0,4
370000199511273794,66,0,0,3,7,5412.1900000000005,4
460000199012253926,55,0,0,3,8,3952.39,4
150000198409073854,61,0,0,4,5,3679.52,4
610000199408300643,63,0,0,2,5,4994.1,4
420000195007291228,83,0,0,4,8,4978.08,4
620000199710294645,63,0,0,4,3,3722.06,4
510000200109212856,70,0,0,4,9,6063.959999999999,4
540000195110142455,61,0,0,5,4,4249.780000000001,4
420000197209112389,66,0,0,5,12,9692.14,5
500000199103159567,65,0,0,4,8,6007.9,4
610000199901288529,79,0,0,6,3,3719.23,4
140000197907019643,67,0,0,5,2,2404.77,4
540000197010188156,54,0,0,2,6,4126.389999999999,4
330000195204263929,46,0,0,3,4,3935.19,4
210000198312061263,81,0,0,1,8,4074.67,4
330000195403173475,54,0,0,3,6,5560.19,4
210000197002034054,73,0,0,4,5,3975.27,4
350000200408137251,60,0,0,3,4,3071.75,4
220000195407064123,57,0,0,3,5,4111.92,4
370000196710232502,69,0,0,5,4,4325.45,4
430000195402121888,48,0,0,3,7,3029.92,4
150000197212305805,70,0,0,7,13,9104.329999999998,5
410000196706202215,59,0,0,6,5,5528.38,4
130000196703205472,76,0,0,1,13,7295.950000000002,4
610000200204291082,57,0,0,2,3,1671.33,4
610000198006115096,72,0,0,4,7,4543.5,4
350000200102078770,55,0,0,5,6,3960.96,4
43000019800824340X,54,0,0,5,4,4030.18,4
350000197406145472,74,0,0,3,8,4882.950000000001,4
420000198008216805,59,0,0,1,6,1865.04,4
37000019591003790X,69,0,0,6,5,5702.410000000001,4
460000196412049226,49,0,0,1,5,3449.79,4
350000197402262858,76,0,0,5,10,8312.9,5
410000197509244760,64,0,0,7,8,7547.58,5
420000198803063668,73,0,0,5,6,6812.049999999999,4
50000019821211331X,59,0,0,0,4,1779.4399999999998,4
150000199303238117,61,0,0,3,3,2691.34,4
130000199110071812,62,0,0,5,3,2992.0,4
450000196608197800,57,0,0,2,6,4297.33,4
370000195007258159,62,0,0,4,4,2964.78,4
650000196903198977,64,0,0,4,4,4056.29,4
410000195511028697,52,0,0,6,5,4204.73,4
210000200101232210,74,0,0,3,10,7083.74,4
120000196702084494,67,0,0,3,9,6115.81,4
120000195504117676,62,0,0,3,3,3628.25,4
64000019920504629X,70,0,0,3,6,3743.66,4
41000019500220551X,57,0,0,3,10,5338.49,4
140000200008075718,66,0,0,3,6,4108.46,4
520000195105268607,62,0,0,5,8,5695.95,4
620000196211013737,69,0,0,6,2,4822.709999999999,4
110000198410291202,71,0,0,3,8,5720.16,4
500000195411022361,54,0,0,2,9,4790.839999999999,4
420000199207273209,52,0,0,0,5,3174.1000000000004,4
52000019790921980X,61,0,0,2,7,2807.0200000000004,4
220000196305204951,65,0,0,6,2,3394.12,4
500000198802045126,65,0,0,7,7,8352.190000000002,5
430000197701126354,75,0,0,4,6,4289.95,4
310000200403059015,74,0,0,4,11,8989.240000000002,5
430000195609157757,73,0,0,4,11,7439.43,5
360000199501050739,57,0,0,8,9,6881.54,5
370000196401319399,61,0,0,2,12,7724.93,5
330000198504050347,61,0,0,6,7,7343.42,5
140000195701294165,61,0,0,2,10,4336.69,4
440000195902244229,59,0,0,2,8,4971.4,4
120000198508214848,90,0,0,5,10,6582.959999999999,4
430000196703288272,59,0,0,4,2,2379.11,4
330000195012301345,75,0,0,0,7,3347.15,4
330000199904114455,60,0,0,5,5,3477.5600000000004,4
130000195110263728,50,0,0,4,6,4878.02,4
630000196106125560,71,0,0,4,4,4543.62,4
440000199501180226,62,0,0,9,3,3993.9,4
140000197407265231,64,0,0,7,9,4793.02,5
610000195906238821,51,0,0,1,9,5852.83,4
320000200009079757,63,0,0,4,10,8161.950000000001,5
460000200409220749,53,0,0,2,9,6484.460000000001,4
620000199507262023,69,0,0,7,4,3845.78,4
500000199507125259,65,0,0,2,2,1870.14,4
320000197211203710,78,0,0,2,10,6284.180000000001,4
140000199407217888,53,0,0,3,4,3883.62,4
500000199312089278,75,0,0,4,10,6407.98,4
140000196804044104,77,0,0,4,5,3859.68,4
450000196108090310,67,0,0,5,9,5659.55,4
650000195601096540,56,0,0,5,4,4538.150000000001,4
330000200504196514,53,0,0,2,7,5535.140000000001,4
220000196505018678,60,0,0,2,7,3825.7,4
330000199107030531,51,0,0,4,3,2387.84,4
460000196907315469,72,0,0,4,6,6831.97,4
330000196108281814,60,0,0,5,7,4582.2,4
63000020051124479X,59,0,0,5,7,6191.989999999999,4
450000196105295433,59,0,0,6,5,4461.99,4
150000200510101231,76,0,0,8,7,5533.72,4
510000199103099973,67,0,0,3,7,3156.44,4
330000198905228804,71,0,0,5,4,2986.3099999999995,4
210000197201075975,65,0,0,3,8,5442.520000000001,4
350000197711231094,56,0,0,6,6,5358.870000000001,4
510000198112166467,65,0,0,5,7,5159.15,4
640000195703119043,71,0,0,0,6,3440.27,4
430000198902080350,74,0,0,7,5,5196.27,4
120000196902114598,57,0,0,2,6,4460.85,4
230000200109071910,58,0,0,4,7,4169.08,4
320000197610102941,59,0,0,2,6,3830.71,4
150000195202034889,65,0,0,6,4,4723.780000000001,4
540000195507154059,63,0,0,1,3,1787.16,4
630000199803311303,70,0,0,3,7,5477.4400000000005,4
130000199605087621,58,0,0,2,5,2722.13,4
650000200411232808,64,0,0,3,4,3097.51,4
620000197804118694,61,0,0,3,5,3977.76,4
21000019671101801X,76,0,0,4,11,5982.509999999999,4
37000019670327873X,63,0,0,6,10,7140.810000000001,5
320000196209012929,63,0,0,8,3,5062.08,4
510000195509206814,66,0,0,3,6,4324.3,4
330000199112081026,62,0,0,5,6,3750.41,4
520000196507154631,51,0,0,1,6,3968.39,4
120000196005214388,63,0,0,2,4,2885.62,4
43000019861028655X,77,0,0,7,5,4918.11,4
360000197407049206,68,0,0,2,7,3773.18,4
220000198006014962,66,0,0,3,9,3468.07,4
640000196003199390,65,0,0,2,10,6006.16,4
540000199510306680,61,0,0,3,4,3201.94,4
500000197102202843,57,0,0,6,3,3778.89,4
22000019950912501X,73,0,0,6,8,5878.290000000001,4
140000196009072958,62,0,0,5,2,3343.86,4
350000200202176191,66,0,0,3,4,3285.67,4
110000200308274000,82,0,0,2,8,4360.4,4
150000197504286933,58,0,0,1,5,4055.03,4
630000199702183357,65,0,0,2,3,2581.4,4
630000199203233962,74,0,0,8,3,4807.38,4
370000195406018400,72,0,0,2,9,3966.87,4
110000200604174100,59,0,0,8,9,10045.57,5
370000197903280759,45,0,0,3,3,3745.16,4
120000199301044137,66,0,0,4,4,3366.63,4
350000199601166892,71,0,0,5,7,6381.900000000001,4
460000196207196139,62,0,0,3,7,3834.9900000000007,4
540000195306087195,63,0,0,4,4,4485.52,4
630000198104258908,45,0,0,6,3,3552.86,4
640000199711208992,63,0,0,7,6,5371.27,4
330000195703276337,54,0,0,6,3,2953.080000000001,4
220000195108221184,80,0,0,5,10,8743.939999999999,5
460000196207229121,48,0,0,2,3,2325.65,4
220000198409089408,69,0,0,3,6,4206.94,4
520000195104264073,61,0,0,5,7,4949.3,4
620000199201139292,84,0,0,5,9,5021.05,4
140000198209226383,80,0,0,1,10,6251.990000000001,4
31000019950822611X,55,0,0,3,6,4732.339999999999,4
510000200403016039,64,0,0,3,9,6678.190000000001,4
230000196904305094,65,0,0,2,8,5929.19,4
620000197508195070,76,0,0,3,8,4213.47,4
450000195401036503,61,0,0,6,7,5812.41,4
640000196908033387,66,0,0,4,7,5495.650000000001,4
230000195403166693,65,0,0,4,6,5341.299999999999,4
130000199406067791,76,0,0,4,6,5306.329999999999,4
540000199907311939,49,0,0,4,5,3443.57,4
320000196704296543,80,0,0,6,3,4652.45,4
420000196409085106,60,0,0,3,7,6677.9,4
610000195404037122,59,0,0,2,5,2940.0,4
310000196703300473,62,0,0,3,4,4132.26,4
35000019530928341X,53,0,0,0,9,3664.69,4
620000195808045905,67,0,0,6,4,4858.81,4
140000199006188369,68,0,0,8,5,6500.800000000001,4
120000199506025052,54,0,0,2,6,4362.15,4
450000195907189910,60,0,0,5,9,6799.419999999998,5
310000197006152254,65,0,0,3,6,3464.0000000000005,4
540000196802072931,69,0,0,4,12,7376.17,5
450000198803256844,47,0,0,1,1,591.99,4
540000196311295655,74,0,0,2,5,3287.82,4
610000198308060625,82,0,0,5,5,4484.61,4
140000200501215040,60,0,0,3,8,5526.65,4
150000196902088858,56,0,0,3,4,3828.9,4
420000196212276427,64,0,0,2,8,5350.86,4
370000195112290396,72,0,0,6,5,4323.13,4
360000197806151996,65,0,0,3,5,3868.22,4
220000196210315069,85,0,0,3,12,6992.36,4
610000196712223095,62,0,0,1,4,2089.43,4
150000196611271257,67,0,0,7,2,4429.9,4
230000195507107129,67,0,0,5,7,5137.58,4
65000019800911327X,82,0,0,7,11,7107.349999999999,5
150000197109183467,55,0,0,2,4,4404.150000000001,4
410000197503250844,61,0,0,6,6,3942.710000000001,4
440000195603104939,57,0,0,4,8,6220.9,4
650000200408255806,69,0,0,5,4,3276.82,4
36000019750524681X,57,0,0,0,10,5102.69,4
330000195406152207,67,0,0,3,7,5623.95,4
530000199405277257,73,0,0,8,5,6664.179999999999,4
360000199604098620,67,0,0,6,4,3237.1900000000005,4
210000195303108441,70,0,0,4,7,5731.88,4
13000019850621749X,66,0,0,5,1,2516.0999999999995,4
120000196806257492,52,0,0,2,9,6014.49,4
370000199208161343,59,0,0,4,9,5062.21,4
450000200506255896,58,0,0,3,5,3717.42,4
500000195801146511,67,0,0,3,10,7007.169999999998,4
42000019980210598X,66,0,0,6,5,4644.280000000001,4
220000195508079391,72,0,0,4,7,4015.9100000000008,4
420000199601297989,54,0,0,5,4,4538.74,4
360000198309127631,80,0,0,2,2,2337.87,4
540000199912205559,65,0,0,7,8,5615.960000000001,5
46000019550731119X,68,0,0,4,6,3686.63,4
150000196408022853,72,0,0,7,6,4779.310000000001,4
64000019790918136X,55,0,0,3,3,2804.33,4
610000200402234927,71,0,0,6,7,6425.829999999999,4
410000196701035198,54,0,0,2,7,3501.29,4
35000019550810594X,53,0,0,0,6,2047.63,4
52000019960427126X,60,0,0,5,7,6233.99,4
110000196409285340,69,0,0,1,7,5614.969999999999,4
520000195408308557,55,0,0,1,5,3286.6,4
530000196407159103,54,0,0,2,6,4345.25,4
310000200305134528,65,0,0,4,6,4958.27,4
210000195312169457,62,0,0,4,4,5155.099999999999,4
520000199301274965,61,0,0,4,2,1982.6900000000005,4
110000198405083134,71,0,0,3,7,4293.860000000001,4
330000197908059343,54,0,0,0,6,3304.05,4
120000195409012622,70,0,0,4,5,2431.55,4
610000200002102423,51,0,0,1,5,2295.97,4
140000199004173673,50,0,0,1,3,1812.12,4
13000019680627987X,66,0,0,8,3,5383.76,4
430000195503179413,75,0,0,5,6,5786.66,4
320000195704102847,57,0,0,3,5,3133.69,4
61000019510710996X,61,0,0,5,4,3834.65,4
330000199206244332,80,0,0,3,7,5201.979999999999,4
530000200110015909,61,0,0,2,4,3721.09,4
310000198207087086,52,0,0,6,2,3437.53,4
110000200407010836,53,0,0,2,4,3013.87,4
450000199102216975,58,0,0,1,7,4293.01,4
310000199603139698,62,0,0,6,5,5900.79,4
520000196907175132,66,0,0,4,6,4063.68,4
510000197707038793,72,0,0,5,6,4971.68,4
350000198912264268,63,0,0,5,3,3003.25,4
340000196806252182,63,0,0,3,8,5071.659999999999,4
360000197611151769,63,0,0,3,11,6830.630000000001,5
210000197609104514,65,0,0,2,8,3729.49,4
12000019801105579X,53,0,0,3,2,2294.6800000000003,4
220000195001217046,64,0,0,5,7,5560.12,4
150000195108179328,62,0,0,5,6,5652.16,4
520000200109099066,79,0,0,6,6,4356.83,4
320000196204163912,64,0,0,5,4,3848.02,4
150000197103072045,63,0,0,7,2,3934.92,4
420000197309186529,69,0,0,2,8,4735.17,4
320000195801243705,71,0,0,4,6,4232.049999999999,4
430000196911047465,55,0,0,2,3,2705.5199999999995,4
650000199903101665,73,0,0,2,11,6383.660000000001,4
340000199307060251,60,0,0,4,6,3566.46,4
210000197204201797,66,0,0,4,9,6950.2,4
62000019990719746X,60,0,0,6,1,3828.51,4
140000198608296047,69,0,0,4,10,7183.91,5
440000195804305526,67,0,0,2,10,5134.97,4
500000197405102858,62,0,0,4,7,5457.439999999999,4
450000196906294051,60,0,0,4,5,4972.86,4
130000199503079970,67,0,0,7,6,4535.45,4
44000019630326971X,70,0,0,6,8,6035.32,4
460000195601127620,48,0,0,1,6,3800.84,4
370000197203051234,76,0,0,6,6,4992.679999999999,4
410000198705119726,56,0,0,6,4,3345.77,4
110000198406159794,77,0,0,3,9,6213.589999999999,4
440000195906229149,61,0,0,5,6,5583.02,4
230000196305082087,60,0,0,3,1,1385.1,4
640000197504244377,51,0,0,5,3,3893.69,4
540000197705189286,72,0,0,1,5,1830.21,4
410000200510146302,64,0,0,2,1,1018.86,4
650000197309165413,61,0,0,2,5,4374.91,4
310000197005098209,54,0,0,2,9,3845.68,4
320000199302209594,66,0,0,5,4,4423.9800000000005,4
220000196103040557,70,0,0,6,7,4642.74,4
62000019690608649X,52,0,0,5,6,5234.65,4
130000197308056416,70,0,0,3,6,4564.989999999999,4
420000200303309860,53,0,0,5,6,5212.250000000001,4
510000199410085459,69,0,0,6,4,4836.7,4
410000196101115311,61,0,0,6,7,7463.94,5
230000199007117310,55,0,0,5,4,4506.210000000001,4
520000196906052245,47,0,0,3,5,4074.3,4
220000195710209559,59,0,0,3,5,4741.39,4
220000200510318201,58,0,0,3,8,5228.06,4
540000198712147492,60,0,0,2,5,3374.7,4
520000198812147672,70,0,0,3,6,2328.93,4
530000195306267944,60,0,0,1,11,5918.789999999999,4
150000198809168297,70,0,0,3,5,3857.97,4
360000199711145269,53,0,0,2,7,3191.1200000000003,4
510000195602074633,57,0,0,1,7,3356.22,4
410000195512089803,68,0,0,5,5,4142.26,4
630000195110291364,72,0,0,6,6,5074.18,4
13000019981107395X,59,0,0,6,4,4218.969999999999,4
630000195705225841,49,0,0,2,5,2879.1199999999994,4
45000019620517708X,69,0,0,5,8,6444.75,4
640000199606161942,60,0,0,6,4,4275.87,4
410000199412124809,51,0,0,5,4,4644.26,4
610000199710019860,56,0,0,1,5,2887.3,4
32000019771025319X,52,0,0,3,2,3149.82,4
370000195504298936,63,0,0,3,6,4835.65,4
120000199002055354,76,0,0,4,10,6348.54,4
360000200606288669,65,0,0,6,5,4981.23,4
220000200509248971,60,0,0,1,5,3254.3900000000003,4
330000195702256422,53,0,0,5,5,4209.33,4
430000195203052664,64,0,0,5,7,6051.860000000001,4
21000019520110284X,53,0,0,5,5,3986.32,4
450000199501235989,69,0,0,6,9,6131.299999999999,5
150000199905085226,58,0,0,2,2,1255.9199999999998,4
500000198210288044,59,0,0,4,6,4765.51,4
360000196611258625,65,0,0,3,3,3245.98,4
310000199012062879,61,0,0,1,7,4372.71,4
610000197306203253,71,0,0,4,9,6332.19,4
610000197706120000,58,0,0,7,6,6135.56,5
520000197905173162,68,0,0,5,8,7463.19,4
33000019510820390X,72,0,0,2,5,4036.18,4
110000198503244050,52,0,0,4,6,5685.72,4
35000019560310964X,54,0,0,5,6,7424.12,4
500000200011233294,76,0,0,6,11,7490.2,5
320000197102135456,49,0,0,5,5,6288.96,4
510000200209261647,71,0,0,2,4,2879.72,4
33000019971026464X,60,0,0,9,8,6263.02,5
330000200209263761,55,0,0,2,1,647.07,4
230000198711128166,56,0,0,4,8,5342.759999999999,4
440000200407138932,58,0,0,3,7,5411.530000000001,4
150000198603275409,52,0,0,2,2,1683.12,4
140000200611090525,55,0,0,4,2,2594.62,4
430000196105018918,59,0,0,6,7,6858.07,5
13000020060908882X,65,0,0,2,4,2748.17,4
120000197810126668,65,0,0,7,3,4194.660000000001,4
150000199801135217,57,0,0,3,8,5174.85,4
520000197405255591,88,0,0,1,4,3526.38,4
460000197012075577,91,0,0,1,0,626.42,4
620000198005077456,83,0,0,3,1,1896.11,4
430000197304107029,70,0,0,0,0,0.0,1
630000199612081568,93,0,0,0,4,2062.4,4
440000200408286363,79,0,0,0,0,0.0,1
440000199101270775,75,0,0,0,2,818.16,4
23000019850313289X,80,0,0,0,2,1182.92,4
650000197201133583,99,0,0,0,2,1209.85,4
330000197411101366,78,0,0,1,1,596.94,4
340000195709227925,86,0,0,0,2,686.54,4
530000198611236996,79,0,0,1,1,1102.8300000000002,4
110000199001198407,72,0,0,0,3,2033.89,4
530000198103246063,83,0,0,0,0,0.0,1
320000199405142572,69,0,0,3,3,2741.33,4
110000196208166644,90,0,0,0,3,1477.37,4
120000195305025883,85,0,0,2,1,1147.67,4
140000195311086942,77,0,0,0,1,218.02,4
350000196902105440,69,0,0,1,2,1698.0,4
140000197912248774,75,0,0,0,3,2144.76,4
500000199202190586,83,0,0,2,4,2780.6000000000004,4
530000197804304110,82,0,0,2,2,2917.63,4
410000199906028198,74,0,0,1,5,2541.1800000000003,4
520000200308208659,86,0,0,1,3,1783.5499999999995,4
650000200107148038,76,0,0,1,3,1484.2,4
220000199810171744,82,0,0,1,1,513.75,4
420000197512142169,84,0,0,0,2,1011.25,4
440000198408316294,78,0,0,0,0,0.0,1
500000199408167728,78,0,0,2,1,1932.19,4
520000196106145216,84,0,0,1,2,1662.2799999999995,4
510000199607280442,76,0,0,0,1,807.71,4
540000197206031919,88,0,0,0,1,35.15,4
450000195106046880,75,0,0,1,1,1316.5,4
370000195708085764,72,0,0,0,2,1275.75,4
320000195312036852,78,0,0,0,2,1514.64,4
220000196409268861,72,0,0,0,1,761.21,4
210000197904262582,63,0,0,0,4,2154.17,4
610000196604102894,99,0,0,0,3,1931.2,4
410000196007291124,73,0,0,0,1,640.21,4
45000020000627138X,88,0,0,2,0,752.6500000000001,4
410000196603142379,80,0,0,1,2,1924.58,4
130000200401088046,72,0,0,1,0,542.38,4
530000199505180014,75,0,0,0,5,2645.3300000000004,4
510000200602250039,87,0,0,1,3,1387.51,4
540000198408273830,68,0,0,0,3,1881.07,4
630000198905290713,80,0,0,1,1,1131.91,4
370000197004234361,73,0,0,1,2,1534.27,4
510000195809030718,76,0,0,1,1,649.05,4
310000199503052640,72,0,0,0,2,1083.46,4
110000195205069780,87,0,0,2,3,3001.54,4
320000199802078754,88,0,0,2,2,1689.39,4
630000196904268064,90,0,0,3,1,1743.12,4
650000199010135008,84,0,0,1,2,1681.77,4
410000197808133518,77,0,0,1,4,1552.82,4
310000195106058960,84,0,0,1,2,728.37,4
34000019930423325X,70,0,0,0,3,1431.5300000000002,4
320000200011237718,83,0,0,1,2,2052.55,4
130000195507052531,83,0,0,1,3,1904.2,4
460000196109036086,78,0,0,0,2,867.99,4
37000019700905938X,98,0,0,1,6,3115.76,4
120000197202170809,78,0,0,1,3,1847.76,4
320000195101143965,84,0,0,0,3,1527.16,4
220000199110027354,76,0,0,0,2,988.35,4
370000196901300651,80,0,0,1,2,1997.48,4
150000195110250656,65,0,0,1,0,605.6899999999999,4
31000019701123924X,74,0,0,1,4,2144.67,4
360000200412195042,64,0,0,0,3,1138.44,4
230000197304215014,92,0,0,0,1,208.1,4
620000200406219769,79,0,0,0,2,869.73,4
