ID,Credit_Score,level_Total
620000197303305520,32.36,4
410000199707017605,32.52,4
23000019700101213X,33.5,4
450000196502179794,28.84,4
210000195306232667,33.66,4
210000195203076454,38.81,4
350000195206249200,14.06,5
620000200408022038,34.65,4
110000195205184201,29.79,4
64000019961217271X,12.07,5
360000198403073406,34.65,4
320000198301191826,39.13,4
310000197709295964,30.75,4
650000195306117978,1.86,5
330000197004168061,36.1,4
340000200401259238,19.91,5
36000020031022739X,29.99,4
630000198911250099,34.45,4
350000198101281646,25.57,4
510000195201045946,6.37,5
510000198206016080,1.5,5
640000197307105546,21.13,4
450000197009238337,36.26,4
620000198408221811,36.93,4
450000199401156255,22.8,4
410000200212270508,22.65,4
530000195108161620,16.36,5
230000199109250569,22.54,4
510000198211181937,37.95,4
350000195010194180,31.77,4
110000197408120258,25.4,4
54000020031006976X,32.84,4
64000019850601895X,28.99,4
630000196906281094,37.61,4
440000200502147167,27.69,4
530000197502026119,33.61,4
360000197708312063,1.63,5
51000019940430538X,38.7,4
350000198210274891,29.45,4
350000200302027900,35.84,4
54000019610726072X,35.26,4
330000198105298628,29.04,4
450000197905273480,14.48,5
350000198011278419,29.41,4
460000196908019813,0.26,5
510000199406023554,30.27,4
630000200410214815,38.16,4
420000199602279061,20.89,4
420000197905242531,34.42,4
360000196104123267,19.11,5
130000196204253648,39.24,4
540000195806189358,32.74,4
440000197808149929,36.35,4
340000197405029603,14.52,5
360000199403091393,21.71,4
460000197804011109,39.81,4
530000199512114533,38.35,4
340000200212225071,34.99,4
410000195607217409,33.88,4
420000196804114341,23.58,4
510000196404291017,30.07,4
440000198805272715,10.55,5
150000195109038092,26.12,4
130000196202089530,33.25,4
540000197006042322,7.59,5
610000199006055921,37.61,4
370000196510076111,26.25,4
530000196312018826,32.66,4
440000196311081127,26.27,4
500000197309216732,0.49,5
130000196802143174,31.11,4
330000198909142426,21.57,4
350000197904042468,39.63,4
420000196006122275,23.65,4
230000196908160777,2.02,5
230000200506217290,4.15,5
110000198911127857,27.47,4
120000198307207908,16.6,5
420000196505157755,13.38,5
110000196905062795,20.24,4
640000196512270466,22.78,4
460000199605255329,22.78,4
530000197007168929,20.26,4
120000195703287651,29.45,4
620000199902233863,8.46,5
140000196704053361,35.41,4
610000196005199954,1.81,5
450000196411025183,34.98,4
410000197709239659,21.55,4
310000200011250902,18.24,5
33000019521215938X,15.84,5
340000200004126511,32.45,4
510000195206289835,30.82,4
500000198110068335,0.01,5
420000200010107771,30.93,4
430000197411072060,14.8,5
37000020050415651X,20.92,4
350000197711166106,26.23,4
450000198807192083,20.7,4
220000200304193508,32.84,4
360000195305034944,32.68,4
630000195711198835,28.04,4
420000196407211308,25.45,4
530000198707213692,20.74,4
110000199407218842,35.49,4
370000199105246854,26.41,4
360000197911217782,33.7,4
440000198701267161,29.7,4
530000199109084135,30.53,4
460000200101091151,33.41,4
150000195108149196,21.08,4
310000198603307837,20.97,4
210000197909276940,18.35,5
320000199608109844,22.96,4
51000019671119222X,25.16,4
540000197607121843,6.38,5
610000198702233854,37.02,4
510000200608222485,23.13,4
62000020040209417X,30.58,4
140000196801182296,31.93,4
500000197701088843,23.69,4
350000198402107481,10.75,5
530000196810128972,36.21,4
460000197606119098,27.93,4
150000200012139923,36.87,4
460000199312126101,23.25,4
430000197406278355,37.96,4
370000199012280375,28.94,4
330000198804146260,20.84,4
120000198007251501,35.33,4
220000197902231063,23.21,4
220000197311249499,29.82,4
140000196505267607,35.43,4
150000199412137315,36.47,4
320000200502262707,18.84,5
230000197704232243,30.76,4
130000195708252353,5.57,5
420000198603109254,39.97,4
650000199410205060,14.34,5
410000200105212089,21.03,4
460000195704075966,31.03,4
350000196105094240,25.65,4
640000200604169129,27.44,4
630000199907140617,20.1,4
34000019951024702X,24.25,4
370000196403316933,24.02,4
130000195012310201,16.09,5
210000195805156291,39.43,4
500000198003240291,39.18,4
210000198901050124,28.22,4
220000196606219225,6.34,5
210000198310257238,39.4,4
500000198607065965,26.05,4
430000197204060833,25.75,4
120000197901013546,23.45,4
210000198107018207,22.8,4
620000198304229878,22.82,4
650000196610053459,15.11,5
510000196511043078,26.71,4
540000197604041741,30.72,4
220000198506126805,10.96,5
360000197612021827,0.47,5
510000200101117715,27.99,4
650000198007151870,20.62,4
310000198001081615,3.53,5
350000196407079986,26.93,4
450000198103099139,29.88,4
440000195109291425,25.79,4
520000196307124075,24.98,4
120000199602189452,28.65,4
370000199909174235,30.98,4
340000198501267227,34.23,4
370000195203049514,0.22,5
640000195603019344,39.95,4
340000199907306446,34.99,4
12000019880807877X,8.83,5
330000195005211253,21.81,4
330000197101201257,29.55,4
630000196606141698,31.66,4
500000200210020697,22.82,4
350000197604185280,16.82,5
340000197208224610,30.07,4
500000200609023785,23.61,4
460000198702167676,26.14,4
510000199309309454,33.96,4
15000019990523800X,24.67,4
370000197712164915,20.57,4
310000196808208374,24.79,4
330000198704291903,24.77,4
220000197007121706,22.44,4
310000196303126605,10.52,5
110000198403044385,28.81,4
230000200409046936,37.28,4
530000200205070927,31.66,4
420000197812259668,31.9,4
420000196001031622,30.3,4
120000197007166038,29.53,4
230000198310171307,29.14,4
150000196912238952,38.27,4
320000196601238324,28.66,4
420000197410132023,28.48,4
330000195408132461,24.47,4
360000198407093818,31.05,4
320000197803268999,27.6,4
410000199204185252,11.82,5
640000200206215126,31.31,4
63000019751029300X,25.74,4
330000198403243879,34.53,4
130000195606309582,23.13,4
520000199501299518,27.45,4
120000199609084637,38.73,4
420000198911176088,20.75,4
370000199704237693,34.43,4
430000200411298304,0.16,5
650000199106232179,30.4,4
430000196109040645,38.79,4
370000198006153383,31.27,4
210000195301040842,30.46,4
140000195403088005,30.68,4
450000195506297515,14.71,5
640000196403172138,24.62,4
360000199607016408,22.41,4
420000195810085888,37.39,4
630000195107088496,32.32,4
350000196408195559,23.7,4
410000195604219927,28.89,4
210000195507051416,34.62,4
540000199703018298,35.04,4
230000196108222896,23.34,4
640000196712110766,19.28,5
420000200507156640,34.88,4
370000195112133235,31.41,4
420000196612239166,25.14,4
440000199712037219,13.52,5
370000198102034499,38.0,4
640000195106302253,4.52,5
420000200107068772,33.09,4
43000019961206332X,22.96,4
420000199306072779,0.8,5
530000200106293754,30.28,4
360000199406245773,27.16,4
420000195410070089,11.77,5
42000019820830982X,34.46,4
420000200005255809,39.68,4
440000199907288069,27.15,4
540000199106065096,29.67,4
350000199904020073,25.64,4
33000019881204271X,38.02,4
420000195909151902,1.92,5
450000195711230715,38.96,4
210000195108011812,14.74,5
510000196403302239,37.65,4
11000019610711938X,38.2,4
21000019530226424X,29.73,4
540000198709202139,39.02,4
31000019710501915X,34.19,4
460000199311294509,35.99,4
120000196704261490,38.01,4
140000196708145466,4.97,5
31000019910831601X,30.01,4
310000199702114883,36.49,4
630000197010174725,35.97,4
370000199002159926,32.47,4
450000200102044179,31.95,4
120000195404156010,38.93,4
420000199711219105,11.97,5
410000195510100626,22.95,4
120000198101166303,9.27,5
640000197212180260,7.16,5
210000197607011701,36.08,4
430000196405257670,27.27,4
430000195403172468,25.44,4
130000197204183242,31.79,4
350000197005310975,25.94,4
410000197103277597,26.38,4
430000199902061613,12.23,5
210000199707056535,36.25,4
430000197501051212,5.62,5
420000196412295657,24.64,4
15000019630512585X,4.96,5
500000200604100155,27.59,4
330000199108198969,24.26,4
500000195307066153,3.89,5
150000198210158906,38.32,4
640000195507070027,28.04,4
540000195712301070,24.83,4
450000198511063346,35.4,4
150000196402178363,35.14,4
430000197606192214,36.01,4
540000195902111163,31.45,4
540000197810029751,12.92,5
640000199106095635,36.36,4
450000195707057331,23.59,4
460000200312089641,25.0,4
230000200001182379,8.76,5
610000198509111783,27.37,4
540000198502094118,29.78,4
150000200408313414,32.89,4
340000200602060292,11.09,5
500000197307277515,18.7,5
540000197608092677,28.32,4
140000196804090856,23.13,4
420000195902150317,21.36,4
350000198307280550,28.95,4
440000199110084456,34.5,4
330000198106280251,28.85,4
150000199101170572,25.0,4
350000199103076843,32.78,4
640000197909278364,21.63,4
420000199507242658,6.94,5
120000196006275617,24.5,4
410000196405184308,30.9,4
430000196701045584,18.76,5
220000198704080887,19.12,5
350000197505130890,2.9,5
370000198312260902,25.3,4
41000019600724255X,21.69,4
350000196210139164,38.88,4
230000196007102588,29.26,4
340000199702045115,19.75,5
31000019781117937X,22.75,4
210000199704123237,20.49,4
510000199904018088,23.75,4
500000200604059121,28.12,4
220000200603134882,38.85,4
220000198607188677,26.09,4
650000196308156975,36.15,4
440000199106200397,31.32,4
630000199703150098,30.14,4
11000019770702766X,20.01,4
130000200301188170,37.93,4
520000198307125296,33.83,4
350000197203258557,29.42,4
460000200607232345,23.52,4
230000199108221619,20.56,4
410000197712061556,2.2,5
42000019530615723X,1.05,5
630000197702189709,26.0,4
350000200302081464,32.25,4
65000019721019015X,37.92,4
430000195907101428,34.17,4
140000199201067407,28.67,4
460000200502239866,36.63,4
21000019780925287X,30.79,4
130000200211109512,34.01,4
230000196906163747,22.86,4
650000199508265977,30.14,4
140000199610204740,26.51,4
360000195705164115,30.83,4
430000200505281458,17.12,5
220000196305291493,18.3,5
430000196104286769,36.89,4
450000200004045952,30.5,4
230000197708150704,37.35,4
510000198904269157,17.81,5
620000200111210476,37.57,4
450000196412186309,25.81,4
510000196504230895,34.54,4
430000195407049328,1.03,5
510000195407044420,26.67,4
210000197406012775,33.01,4
230000199312218054,31.96,4
620000196601151895,31.59,4
210000196710024864,22.92,4
450000196510085712,24.57,4
610000200002047735,37.07,4
420000197109213828,37.87,4
450000195901181344,35.69,4
210000196507021203,23.24,4
140000199812262949,25.6,4
450000195704258349,28.71,4
530000198204122326,34.88,4
340000198509186405,3.01,5
450000198805159749,37.12,4
110000196710234307,9.55,5
440000195003311694,23.31,4
450000195608315809,37.81,4
230000197106172738,32.44,4
310000197509203551,26.61,4
650000198608241572,5.44,5
520000198211075167,29.61,4
520000196801290837,34.57,4
33000019740222097X,35.05,4
620000200303270481,5.05,5
450000197505053454,31.12,4
450000195012318793,30.13,4
130000196707075513,21.16,4
53000019530615099X,36.48,4
500000196503111606,33.85,4
500000199905039428,29.72,4
13000019830329943X,37.53,4
130000199305106464,39.25,4
640000197902200476,16.38,5
430000198706254907,29.18,4
320000199411197174,29.11,4
620000197706291952,29.31,4
650000199310115711,25.06,4
630000195309287047,24.69,4
430000199405037356,23.79,4
120000198205106997,36.97,4
210000198404099955,22.91,4
620000199604061506,29.49,4
230000195603280992,31.06,4
450000197001111833,34.39,4
310000197007105687,34.06,4
510000198901122256,21.49,4
540000195403240702,23.97,4
23000019820128445X,39.67,4
630000198605032923,2.82,5
450000200010060999,24.57,4
210000196806151980,6.09,5
220000199211144541,37.27,4
220000199106226625,26.87,4
220000198004066427,9.47,5
110000199507315543,29.83,4
370000199802098295,36.23,4
650000195108173610,23.39,4
320000198403309311,24.25,4
370000196305026967,2.37,5
230000198402130692,16.53,5
330000197402079013,22.55,4
520000200608208482,35.19,4
220000199205263173,39.68,4
140000198403191903,29.69,4
630000200408190607,5.76,5
150000197606231167,33.65,4
640000197110227064,22.64,4
440000199610314131,34.88,4
140000195205074702,20.48,4
610000199610147857,26.21,4
530000197711257642,35.74,4
420000195205311306,20.59,4
620000198706264123,22.36,4
230000200204064305,38.67,4
330000197310157213,28.89,4
370000196708191561,30.68,4
220000200210094357,38.35,4
330000198309018421,27.23,4
150000196403039891,32.92,4
410000198010159246,30.62,4
500000199508263389,32.52,4
43000019910904835X,16.28,5
640000200101125001,5.06,5
310000195408160493,27.48,4
520000197601222930,31.59,4
410000197212126886,27.82,4
310000199505257965,26.94,4
340000196605059896,35.76,4
150000195106147656,35.65,4
150000197803181533,38.17,4
310000198002046416,20.09,4
510000197412122082,4.81,5
630000195005168911,5.21,5
210000195411085283,4.56,5
440000200110277528,36.04,4
620000198106296412,8.28,5
220000200402011069,35.77,4
140000199903084332,7.51,5
640000196412173212,36.83,4
110000198907266205,26.7,4
430000198307059717,38.5,4
530000195110219211,28.56,4
62000019591107638X,37.36,4
410000198007177195,21.61,4
150000195002262203,36.07,4
370000199105055919,25.59,4
120000198302199523,21.97,4
220000199708307801,26.67,4
360000199205110362,6.14,5
510000195412261796,24.28,4
460000200210043132,23.01,4
410000200001260940,39.56,4
23000019841008784X,37.21,4
430000195703222500,38.01,4
320000196005132590,6.98,5
450000198106275898,31.89,4
610000197211111524,2.79,5
370000196308061426,27.82,4
520000196112278947,24.95,4
45000019771027482X,13.71,5
340000196808263416,23.28,4
520000200105263957,28.76,4
630000198410240124,30.51,4
430000197004119052,24.78,4
420000196111078085,37.39,4
520000197303300099,25.57,4
530000197905184568,20.38,4
640000198102266981,28.99,4
650000195305257434,33.63,4
420000199402183727,32.59,4
150000196104059630,26.42,4
410000195603155204,4.45,5
610000200002148560,5.56,5
220000199506115369,39.98,4
450000199702230412,37.82,4
230000196603218413,27.0,4
370000195908107120,5.47,5
360000196603096742,31.48,4
310000199507287455,29.48,4
350000197107289150,27.16,4
620000195002056752,41.02,3
370000200504220200,34.28,4
310000196804055307,9.11,5
440000198601070409,28.33,4
37000019611104717X,20.46,4
370000198109015602,17.89,5
230000195802202719,25.31,4
220000198904014286,1.66,5
310000200212261915,37.64,4
520000196802194054,16.41,5
220000200208082170,32.1,4
210000200311212277,24.27,4
45000019720908300X,32.85,4
230000195212219043,23.33,4
630000197902246333,36.59,4
120000196404209682,31.79,4
520000200604109989,6.92,5
500000200411233963,1.09,5
330000199503107756,36.68,4
130000196101195596,20.78,4
51000019781119450X,29.3,4
120000198609202352,31.84,4
330000197508228822,31.73,4
230000197012176842,21.71,4
340000199207017766,20.67,4
110000197510089090,36.59,4
640000195005316007,24.31,4
610000197711085414,30.15,4
420000199302078356,32.7,4
510000197711172645,31.15,4
110000199309303197,23.77,4
310000196909091355,24.22,4
540000197110253955,3.1,5
150000198802190176,27.16,4
210000199901115818,27.73,4
620000196710230891,30.8,4
370000198201094956,2.0,5
360000198509101794,29.51,4
310000197101030802,38.93,4
140000197608183806,22.28,4
220000197812251730,32.53,4
460000199406182585,30.37,4
14000019900726903X,13.14,5
420000197804054224,24.21,4
360000200210011364,22.46,4
520000200207278439,37.04,4
650000196310131750,16.03,5
34000019741218947X,32.94,4
530000195911262412,26.54,4
520000198701021559,22.25,4
630000195311125733,15.15,5
620000195912031079,37.18,4
340000196611191578,33.94,4
360000199507297011,32.34,4
450000197008293414,26.93,4
410000195110247565,20.86,4
230000199911275958,20.8,4
370000197208052068,24.29,4
450000197408202323,23.37,4
620000199406040683,32.7,4
310000198611286052,35.22,4
54000019560524439X,33.05,4
500000195107181245,33.53,4
420000197307308537,33.01,4
620000195211073639,31.4,4
370000196909072833,30.03,4
51000019510326298X,33.51,4
350000197410239332,39.81,4
530000199309272296,38.4,4
500000195110293563,15.64,5
130000196704252764,27.81,4
14000020000820441X,6.17,5
410000195808173908,35.32,4
410000195203220847,29.59,4
450000197510262680,37.58,4
460000198208242108,31.65,4
450000199101189995,31.33,4
12000019500114527X,39.39,4
420000198512263010,13.5,5
420000200204011727,35.27,4
540000200506283274,23.17,4
530000196807026051,18.15,5
310000196702191009,22.37,4
430000198609092598,34.92,4
51000019660805438X,0.24,5
610000197808239918,4.88,5
610000199005266946,20.16,4
460000200507217770,14.78,5
540000195805137281,21.72,4
35000019591122878X,23.96,4
460000196108286358,31.72,4
450000196612235531,34.12,4
530000197105062407,29.87,4
62000020060624626X,34.05,4
530000198003200172,39.12,4
320000196702169567,35.37,4
520000197804101637,21.68,4
620000200312275743,11.88,5
230000199511221969,29.5,4
640000196609235296,39.99,4
540000196802065061,25.77,4
540000199904201793,37.06,4
50000020000806897X,23.61,4
21000019510614710X,29.15,4
450000197808190034,30.48,4
350000195909220084,38.82,4
500000199312111252,0.41,5
500000195704238705,25.31,4
150000196202115704,36.81,4
540000197306232451,31.44,4
130000200612074533,34.71,4
350000200203140887,34.63,4
21000020000424755X,29.3,4
320000196711100051,22.4,4
450000195610155242,34.22,4
640000198209144677,22.37,4
120000199208065224,16.89,5
630000198010107519,33.84,4
610000199803280611,29.58,4
330000199802154050,25.99,4
540000196802136827,22.1,4
420000198006200279,36.24,4
520000195905072338,31.15,4
450000196604306766,35.56,4
640000200208058048,26.79,4
42000019520924223X,34.18,4
210000195310178114,37.83,4
51000019950508650X,35.49,4
330000199603137178,24.76,4
500000198104074392,23.23,4
45000019771104943X,28.28,4
440000196109231371,6.79,5
610000200408164181,20.05,4
350000195907304735,37.82,4
370000195512128945,38.43,4
120000197712259686,30.07,4
46000020060410695X,2.66,5
610000198608292188,1.85,5
440000199909293224,25.75,4
340000196311148586,32.86,4
620000199610145431,27.57,4
320000200106062375,23.33,4
330000195411221748,22.29,4
610000200005258765,34.37,4
330000200203050255,32.89,4
360000200508232821,26.43,4
42000019840814293X,23.37,4
150000197608318127,39.99,4
330000197611018583,24.91,4
140000195612068262,23.75,4
370000195411017699,29.94,4
640000199902169316,37.95,4
440000200006111624,35.49,4
130000195505244118,29.37,4
540000200612027821,31.9,4
440000195008126025,37.39,4
350000195812129188,26.04,4
530000200310040199,33.22,4
120000199401305218,29.24,4
120000197001303396,20.47,4
220000196507018583,37.47,4
520000196211135394,23.41,4
320000200002262321,24.6,4
330000199410047539,26.32,4
610000196808215276,20.72,4
430000197809219835,29.89,4
130000199205264609,9.95,5
23000019690608589X,21.75,4
220000199204303591,8.24,5
630000198003232530,29.42,4
140000199808319981,36.03,4
640000195901113785,23.75,4
51000019561030876X,25.71,4
410000197801138551,24.15,4
320000196001170557,28.65,4
420000200009198995,36.31,4
520000199012198986,31.37,4
110000195304082980,22.68,4
450000199901279964,23.14,4
230000199509154437,30.28,4
630000196402110689,35.07,4
360000195406179181,36.67,4
610000195309222776,7.69,5
140000199406176084,39.26,4
420000198512152185,36.68,4
650000200405017642,2.54,5
140000196801142737,22.33,4
140000197707137995,19.95,5
330000198908043864,30.35,4
510000197412294490,27.31,4
21000019740330190X,34.46,4
230000195705087157,23.29,4
650000198211276793,29.13,4
640000195810121384,24.29,4
530000200408200939,26.68,4
63000019920823733X,31.69,4
360000200311180247,20.53,4
32000020020617485X,2.55,5
21000019500711672X,37.55,4
460000195712245582,31.02,4
120000198706276927,12.67,5
130000197902160769,32.79,4
520000199610218705,30.02,4
440000197206194853,15.88,5
510000198510066381,6.16,5
410000200011085082,26.36,4
63000019580621915X,24.84,4
350000197601227983,38.53,4
420000196804100767,33.1,4
120000197106050663,36.28,4
120000200211127807,39.52,4
220000196905086370,29.46,4
420000195904211742,36.96,4
530000198804231366,25.74,4
350000199301024155,2.5,5
530000196706302467,24.52,4
140000197806113227,14.54,5
620000197403235048,27.67,4
130000199607113854,24.43,4
330000199012136544,20.89,4
540000197612143430,1.0,5
530000195506035101,34.96,4
640000200609085629,29.14,4
340000196301268250,25.71,4
340000199507252012,23.6,4
450000197006280716,25.51,4
360000195307090659,7.77,5
630000200006249223,14.92,5
310000199410212561,39.05,4
460000199003012741,28.02,4
540000195708214679,26.56,4
210000200306262974,24.02,4
370000198908302958,27.08,4
630000196807316466,35.58,4
310000196204156526,26.06,4
360000198711190524,19.27,5
460000196211251102,21.87,4
450000197703103010,25.7,4
610000199304267703,35.79,4
520000195304296344,20.34,4
140000198805084289,29.83,4
650000198102058447,31.86,4
320000196405017890,37.75,4
320000199701179898,23.68,4
520000200109290282,38.24,4
520000199903211662,32.47,4
330000200412053583,34.16,4
460000198001294322,22.29,4
110000196102181790,20.16,4
23000019661103696X,33.23,4
150000197804235142,27.87,4
430000197608142560,6.87,5
320000195303180705,29.09,4
340000197607120667,26.63,4
320000198502264171,32.54,4
530000196509084675,25.12,4
120000195909269678,24.9,4
11000019750714399X,39.17,4
440000198605057949,37.94,4
460000198903243655,17.98,5
210000199312238051,31.21,4
510000198906305334,26.59,4
410000196508306152,26.35,4
340000198306262826,34.77,4
630000200102249944,21.96,4
640000197311083992,28.43,4
340000199407065244,31.73,4
630000199501038882,33.09,4
62000019540321204X,32.07,4
140000199310152774,36.5,4
460000195209025558,21.98,4
65000019651031376X,32.15,4
650000195101216374,18.36,5
640000196703072833,23.29,4
460000195401105128,27.19,4
650000195202226918,33.6,4
110000197103025014,21.16,4
310000198505204439,1.26,5
510000197707168002,16.32,5
450000197201082352,30.58,4
510000199707216384,10.05,5
120000195611254684,21.54,4
510000198002177536,21.01,4
310000197012109367,29.53,4
150000196108149545,34.1,4
420000197112256415,23.48,4
410000200409299136,31.42,4
46000019750421924X,31.27,4
440000199008295257,22.6,4
310000195207077810,31.2,4
450000196112311251,28.75,4
64000019740319696X,31.41,4
370000196002179958,38.58,4
330000196712304656,21.85,4
630000199610216852,21.73,4
510000197905211817,39.94,4
340000195811308246,28.35,4
230000197004133498,26.68,4
370000199511273794,38.1,4
460000199012253926,27.98,4
150000198409073854,23.27,4
610000199408300643,27.18,4
420000195007291228,25.29,4
620000199710294645,29.15,4
510000200109212856,30.27,4
540000195110142455,33.88,4
420000197209112389,19.8,5
500000199103159567,21.61,4
610000199901288529,36.4,4
140000197907019643,21.9,4
540000197010188156,20.52,4
330000195204263929,31.18,4
210000198312061263,24.95,4
330000195403173475,21.35,4
210000197002034054,28.42,4
350000200408137251,29.88,4
220000195407064123,28.5,4
370000196710232502,21.08,4
430000195402121888,24.45,4
150000197212305805,12.65,5
410000196706202215,21.34,4
130000196703205472,23.24,4
610000200204291082,31.4,4
610000198006115096,39.43,4
350000200102078770,27.27,4
43000019800824340X,39.13,4
350000197406145472,37.8,4
420000198008216805,26.92,4
37000019591003790X,30.01,4
460000196412049226,24.37,4
350000197402262858,13.71,5
410000197509244760,4.12,5
420000198803063668,22.77,4
50000019821211331X,27.22,4
150000199303238117,27.4,4
130000199110071812,20.28,4
450000196608197800,36.45,4
370000195007258159,25.04,4
650000196903198977,25.58,4
410000195511028697,37.2,4
210000200101232210,24.63,4
120000196702084494,35.34,4
120000195504117676,32.0,4
64000019920504629X,35.49,4
41000019500220551X,27.81,4
140000200008075718,22.32,4
520000195105268607,33.49,4
620000196211013737,38.63,4
110000198410291202,39.36,4
500000195411022361,22.86,4
420000199207273209,37.86,4
52000019790921980X,24.12,4
220000196305204951,32.01,4
500000198802045126,4.86,5
430000197701126354,30.45,4
310000200403059015,3.2,5
430000195609157757,0.59,5
360000199501050739,19.43,5
370000196401319399,2.29,5
330000198504050347,18.98,5
140000195701294165,21.53,4
440000195902244229,39.33,4
120000198508214848,26.84,4
430000196703288272,24.67,4
330000195012301345,37.75,4
330000199904114455,36.76,4
130000195110263728,26.01,4
630000196106125560,23.01,4
440000199501180226,22.25,4
140000197407265231,12.31,5
610000195906238821,20.4,4
320000200009079757,5.72,5
460000200409220749,22.42,4
620000199507262023,39.13,4
500000199507125259,38.05,4
320000197211203710,25.48,4
140000199407217888,25.76,4
500000199312089278,37.31,4
140000196804044104,27.49,4
450000196108090310,37.76,4
650000195601096540,25.84,4
330000200504196514,27.25,4
220000196505018678,36.42,4
330000199107030531,30.1,4
460000196907315469,34.95,4
330000196108281814,35.85,4
63000020051124479X,38.41,4
450000196105295433,28.56,4
150000200510101231,27.78,4
510000199103099973,34.3,4
330000198905228804,29.73,4
210000197201075975,22.72,4
350000197711231094,25.25,4
510000198112166467,22.36,4
640000195703119043,35.6,4
430000198902080350,38.96,4
120000196902114598,28.5,4
230000200109071910,34.04,4
320000197610102941,25.52,4
150000195202034889,31.19,4
540000195507154059,29.42,4
630000199803311303,38.67,4
130000199605087621,24.65,4
650000200411232808,36.89,4
620000197804118694,39.82,4
21000019671101801X,22.94,4
37000019670327873X,6.3,5
320000196209012929,37.68,4
510000195509206814,38.91,4
330000199112081026,34.16,4
520000196507154631,29.15,4
120000196005214388,29.78,4
43000019861028655X,26.82,4
360000197407049206,22.29,4
220000198006014962,35.17,4
640000196003199390,34.79,4
540000199510306680,22.09,4
500000197102202843,31.44,4
22000019950912501X,30.94,4
140000196009072958,37.99,4
350000200202176191,20.2,4
110000200308274000,35.3,4
150000197504286933,25.71,4
630000199702183357,32.37,4
630000199203233962,30.52,4
370000195406018400,39.3,4
110000200604174100,5.75,5
370000197903280759,26.35,4
120000199301044137,25.31,4
350000199601166892,37.46,4
460000196207196139,22.91,4
540000195306087195,29.11,4
630000198104258908,21.08,4
640000199711208992,21.0,4
330000195703276337,39.52,4
220000195108221184,15.66,5
460000196207229121,24.42,4
220000198409089408,32.81,4
520000195104264073,35.99,4
620000199201139292,24.8,4
140000198209226383,33.22,4
31000019950822611X,32.57,4
510000200403016039,29.63,4
230000196904305094,21.71,4
620000197508195070,26.58,4
450000195401036503,37.04,4
640000196908033387,20.58,4
230000195403166693,31.04,4
130000199406067791,36.18,4
540000199907311939,36.65,4
320000196704296543,26.93,4
420000196409085106,22.78,4
610000195404037122,34.05,4
310000196703300473,27.91,4
35000019530928341X,34.96,4
620000195808045905,25.63,4
140000199006188369,33.33,4
120000199506025052,23.13,4
450000195907189910,8.06,5
310000197006152254,33.97,4
540000196802072931,2.58,5
450000198803256844,23.02,4
540000196311295655,31.79,4
610000198308060625,20.35,4
140000200501215040,35.79,4
150000196902088858,33.42,4
420000196212276427,24.72,4
370000195112290396,25.79,4
360000197806151996,24.06,4
220000196210315069,31.07,4
610000196712223095,21.98,4
150000196611271257,30.35,4
230000195507107129,21.84,4
65000019800911327X,13.71,5
150000197109183467,27.61,4
410000197503250844,32.96,4
440000195603104939,31.23,4
650000200408255806,36.72,4
36000019750524681X,38.9,4
330000195406152207,28.91,4
530000199405277257,35.04,4
360000199604098620,22.14,4
210000195303108441,23.04,4
13000019850621749X,34.5,4
120000196806257492,37.26,4
370000199208161343,26.86,4
450000200506255896,25.12,4
500000195801146511,39.75,4
42000019980210598X,28.69,4
220000195508079391,33.8,4
420000199601297989,33.96,4
360000198309127631,30.06,4
540000199912205559,15.74,5
46000019550731119X,24.92,4
150000196408022853,30.4,4
64000019790918136X,21.83,4
610000200402234927,22.61,4
410000196701035198,37.4,4
35000019550810594X,28.66,4
52000019960427126X,36.57,4
110000196409285340,36.51,4
520000195408308557,21.55,4
530000196407159103,32.12,4
310000200305134528,20.17,4
210000195312169457,34.88,4
520000199301274965,32.58,4
110000198405083134,33.79,4
330000197908059343,37.81,4
120000195409012622,23.69,4
610000200002102423,30.74,4
140000199004173673,30.33,4
13000019680627987X,33.34,4
430000195503179413,28.3,4
320000195704102847,36.28,4
61000019510710996X,33.7,4
330000199206244332,27.39,4
530000200110015909,34.6,4
310000198207087086,29.65,4
110000200407010836,25.28,4
450000199102216975,20.16,4
310000199603139698,30.88,4
520000196907175132,33.95,4
510000197707038793,23.39,4
350000198912264268,28.75,4
340000196806252182,31.43,4
360000197611151769,10.53,5
210000197609104514,33.32,4
12000019801105579X,36.85,4
220000195001217046,25.84,4
150000195108179328,21.43,4
520000200109099066,26.7,4
320000196204163912,31.76,4
150000197103072045,25.54,4
420000197309186529,30.05,4
320000195801243705,20.78,4
430000196911047465,28.74,4
650000199903101665,35.6,4
340000199307060251,20.48,4
210000197204201797,26.75,4
62000019990719746X,37.2,4
140000198608296047,0.39,5
440000195804305526,36.95,4
500000197405102858,37.72,4
450000196906294051,21.82,4
130000199503079970,27.0,4
44000019630326971X,33.91,4
460000195601127620,36.98,4
370000197203051234,24.86,4
410000198705119726,27.2,4
110000198406159794,33.26,4
440000195906229149,28.93,4
230000196305082087,37.83,4
640000197504244377,28.12,4
540000197705189286,34.19,4
410000200510146302,25.59,4
650000197309165413,34.33,4
310000197005098209,23.02,4
320000199302209594,36.89,4
220000196103040557,31.33,4
62000019690608649X,22.53,4
130000197308056416,22.92,4
420000200303309860,38.87,4
510000199410085459,30.89,4
410000196101115311,10.54,5
230000199007117310,39.4,4
520000196906052245,20.46,4
220000195710209559,20.96,4
220000200510318201,23.04,4
