ID,Total_Count,Refund_Only_Count,Rental_Not_Returned_Count,Partial_Payment_After_Receipt_Count,Payment_Without_Delivery_Count,Amount_of_Loss
500000199001077659,29,0,0,4,8,5402.0199999999995
650000196903198977,16,0,0,2,6,4863.2300000000005
340000195402114846,30,0,0,5,8,6211.05
450000197011309149,30,0,0,5,8,5038.44
150000195303228711,21,0,0,4,5,5507.320000000001
650000195201217761,24,0,0,5,6,4729.27
51000019940430538X,17,0,0,3,3,3039.88
150000197301052870,20,0,0,2,3,2991.8999999999996
220000198003266048,22,0,0,6,5,4911.04
360000198305319804,21,0,0,2,4,3404.23
210000195308090623,25,0,0,6,6,5685.030000000001
330000199112081026,17,0,0,5,3,4089.74
340000196605104968,32,0,0,6,8,5261.65
130000195208296448,19,0,0,3,5,4220.17
420000197108310327,18,0,0,3,4,3759.52
450000195009045659,18,0,0,2,4,2482.0999999999995
500000200604100155,23,0,0,6,6,4661.3
350000199603165703,22,0,0,3,2,2701.29
45000019931130439X,14,0,0,2,4,2834.65
500000197307260633,19,0,0,6,5,5231.17
150000197410183562,26,0,0,6,9,6847.030000000001
36000019990412937X,27,0,0,2,4,1914.6599999999999
350000198711150002,24,0,0,4,5,4515.28
540000199912205559,20,0,0,3,8,4610.24
430000198412065342,28,0,0,3,6,3102.5099999999998
360000199711197886,14,0,0,2,4,2746.21
430000195311271418,22,0,0,2,3,3679.96
370000197411308823,32,0,0,3,7,5577.299999999999
220000200304193508,31,0,0,3,6,4932.33
540000198612064585,25,0,0,3,7,5848.17
340000199209122738,24,0,0,5,5,3882.2000000000003
530000196409148934,23,0,0,8,3,4585.94
420000195106065891,7,0,0,1,2,1429.59
320000196001170557,14,0,0,3,2,1640.3600000000001
320000196807287965,31,0,0,3,2,2259.33
460000200607138666,42,0,0,2,5,4714.780000000001
450000198011174250,27,0,0,2,7,4342.69
440000199206016714,42,0,0,2,4,2410.7
610000195201202546,38,0,0,2,3,1499.51
520000196404111081,42,0,0,3,3,3168.4100000000003
440000198408316294,28,0,0,1,3,2093.17
52000020051018374X,44,0,0,3,3,3091.7699999999995
220000195310194589,37,0,0,2,2,1874.1499999999996
51000019600909614X,43,0,0,2,6,3606.9500000000003
50000019711109061X,44,0,0,2,2,1959.6999999999998
410000196505101696,43,0,0,2,6,2427.7200000000003
350000199602045021,32,0,0,0,8,4463.38
640000199006035264,45,0,0,1,2,1537.96
140000198503243096,41,0,0,2,4,2126.01
120000197910316944,37,0,0,0,4,2525.7400000000002
510000196912224072,51,0,0,1,4,2378.3599999999997
430000195208046941,41,0,0,1,6,3555.7999999999997
500000199510298513,41,0,0,2,2,1692.39
350000195506016847,37,0,0,2,5,2754.7
46000019750220110X,37,0,0,1,2,2297.96
520000195909168476,36,0,0,2,7,4277.13
130000199906255588,36,0,0,1,1,1013.04
230000200610236811,38,0,0,2,5,3333.13
450000195001083036,35,0,0,0,1,576.67
36000020010827861X,41,0,0,1,5,3053.5699999999997
650000200509110534,36,0,0,1,4,2945.1499999999996
430000200606113672,29,0,0,1,3,1330.4
330000200603193693,38,0,0,3,1,968.84
150000197001157400,35,0,0,0,6,1946.1
370000199410145830,45,0,0,2,3,3007.3199999999997
640000196410160944,37,0,0,0,2,1076.89
450000196809143905,40,0,0,1,5,2958.9300000000003
52000019670920916X,45,0,0,1,7,5461.669999999999
350000198202268459,37,0,0,0,6,2437.75
350000195108279473,40,0,0,1,2,2269.81
410000199406287169,31,0,0,0,5,2786.7799999999997
410000200005014464,40,0,0,1,3,1583.88
610000196012226594,40,0,0,2,0,904.47
640000199102250829,41,0,0,2,5,3183.38
440000195301075781,33,0,0,1,2,1285.85
21000019660830590X,28,0,0,0,3,820.63
12000019980123448X,44,0,0,2,3,1829.0699999999997
210000197010021034,40,0,0,1,7,2846.6699999999996
450000199603015960,34,0,0,1,5,3585.61
610000195204193104,42,0,0,0,3,1056.32
370000195405097741,45,0,0,0,8,5363.34
440000198504131919,34,0,0,2,0,604.6199999999999
610000200502229973,39,0,0,1,3,2149.1099999999997
540000196702018663,46,0,0,3,5,4163.5
310000195602273491,39,0,0,1,3,2250.88
540000196709208291,43,0,0,2,4,3403.12
310000199907251910,44,0,0,3,4,4960.81
620000198604206774,34,0,0,1,5,2770.53
430000196712109299,33,0,0,4,2,2268.83
610000197906219603,39,0,0,3,4,2839.87
23000019940422219X,34,0,0,0,5,3295.9
350000200606056313,47,0,0,1,3,2633.76
540000196303211917,32,0,0,4,2,3476.9500000000003
420000196903273639,39,0,0,3,0,1753.1599999999999
430000196710269010,36,0,0,2,4,2511.31
350000198309184861,34,0,0,2,2,1767.95
620000198404010267,33,0,0,1,2,1909.8600000000001
620000196410082479,30,0,0,1,5,3015.8399999999997
350000199807046992,48,0,0,2,7,4889.139999999999
23000019830530235X,47,0,0,2,7,5139.900000000001
370000200008255623,46,0,0,1,4,3104.71
120000197602021685,38,0,0,1,3,2920.48
520000200112152366,33,0,0,1,3,2457.26
320000200310168265,45,0,0,3,6,4107.24
370000199209074997,35,0,0,0,8,2256.05
440000195407176193,35,0,0,2,5,3432.6
320000196901178204,25,0,0,0,4,1776.1
520000195106216331,39,0,0,1,7,3748.6500000000005
120000200405177001,33,0,0,1,6,3085.2000000000003
620000198304245624,31,0,0,2,4,2938.33
500000199408045122,36,0,0,3,2,1767.94
62000019670927175X,46,0,0,1,2,1041.9099999999999
510000195906225613,28,0,0,1,1,1158.21
44000019801213737X,39,0,0,0,7,4246.1900000000005
640000197412250649,40,0,0,0,5,2404.11
130000198204293577,39,0,0,2,6,3597.36
140000198205227127,36,0,0,0,2,164.79999999999998
450000195610306311,35,0,0,0,4,2323.33
530000199306014494,38,0,0,2,5,3156.0099999999993
230000198304063756,39,0,0,0,1,869.45
350000196205272964,43,0,0,0,11,5529.6
610000195502271692,35,0,0,2,3,1492.7399999999998
63000019790421073X,35,0,0,1,5,3493.87
340000197801181412,42,0,0,1,6,4796.900000000001
120000197210094711,36,0,0,0,5,1890.67
61000019560209542X,38,0,0,1,1,575.5899999999999
330000196408319378,33,0,0,5,3,3638.7500000000005
530000199109285850,37,0,0,2,6,4248.38
650000195408026639,40,0,0,0,6,3275.31
350000195802205757,42,0,0,1,1,609.92
440000197408193744,39,0,0,2,8,6757.81
330000197207182226,29,0,0,0,3,1613.38
110000199207049597,38,0,0,0,5,1976.08
410000195212187313,40,0,0,1,7,4358.86
530000195006077495,31,0,0,0,1,550.74
64000019690419065X,36,0,0,1,4,2884.2599999999998
330000197812303399,40,0,0,1,3,1563.4099999999999
610000199802107091,42,0,0,3,2,2208.14
130000196301062368,40,0,0,0,8,3800.8000000000006
32000019900510194X,36,0,0,2,5,2785.74
530000199812033540,32,0,0,0,5,3281.3
370000200406018738,38,0,0,2,4,2365.39
450000195104028187,35,0,0,1,7,3112.34
310000195611092924,33,0,0,2,3,2812.85
340000199602093654,34,0,0,3,6,4341.7300000000005
370000198912177272,42,0,0,2,2,1933.7299999999998
370000199802037943,20,0,0,2,1,1018.03
350000197812144336,34,0,0,0,6,2813.0699999999997
640000200005086751,38,0,0,3,4,3839.8
370000195406285488,27,0,0,1,5,2730.9100000000003
500000195410293557,39,0,0,6,6,5793.570000000001
630000199504022026,29,0,0,0,2,875.16
33000019510320396X,36,0,0,1,5,3392.19
610000199410302162,36,0,0,3,4,3014.1299999999997
230000200603171378,45,0,0,0,4,3074.58
430000198609209047,38,0,0,1,4,3028.05
340000195902110630,39,0,0,2,1,1403.0300000000002
330000198710275344,30,0,0,1,1,1249.59
460000199310038351,37,0,0,3,1,1145.37
350000197904122708,34,0,0,1,8,4448.049999999999
210000197305232242,39,0,0,2,7,3857.19
540000199007318377,45,0,0,0,6,4041.18
500000196501236675,37,0,0,1,5,3845.51
150000197211173812,51,0,0,2,2,1621.2
31000019650423694X,38,0,0,2,4,2536.46
420000199809036710,43,0,0,1,4,2279.05
140000197312213594,40,0,0,0,5,1160.16
460000195502213320,41,0,0,2,2,1756.23
500000197307071365,47,0,0,0,2,934.49
230000196002214724,46,0,0,2,6,3263.9300000000003
610000199506119311,41,0,0,0,3,1512.6000000000001
450000200309183344,43,0,0,5,3,1740.0800000000002
650000200605030227,32,0,0,0,4,3303.0299999999997
360000195501240278,31,0,0,2,3,2087.4700000000003
640000197005200003,32,0,0,2,3,2398.7700000000004
330000197206165782,30,0,0,2,3,3520.12
360000197011155678,37,0,0,1,5,2774.3500000000004
370000200307193899,41,0,0,2,5,3265.98
230000199201241868,28,0,0,1,5,2204.62
51000020030225058X,43,0,0,2,4,3113.7999999999997
430000198908263895,40,0,0,0,9,5344.410000000001
120000196810085603,43,0,0,3,5,2674.07
330000197203314025,32,0,0,0,4,3072.74
370000197309074506,36,0,0,1,5,1811.73
210000198002031720,39,0,0,2,10,7672.08
320000199501302169,33,0,0,3,2,2043.4099999999999
230000200303040050,30,0,0,0,1,23.27
210000195802258137,32,0,0,2,3,2473.7200000000003
220000198806062540,29,0,0,3,4,2370.69
220000199704241892,41,0,0,2,5,4120.450000000001
210000199603242325,45,0,0,1,4,3295.41
12000019970413046X,45,0,0,2,9,5004.47
310000200501182527,35,0,0,1,5,2046.51
32000020060128109X,43,0,0,2,6,3242.2100000000005
210000195312045446,34,0,0,1,4,2440.47
63000019670820360X,38,0,0,2,4,3199.03
650000198702120312,37,0,0,3,5,3348.71
430000195708260362,42,0,0,2,6,4951.360000000001
230000199909168440,29,0,0,0,1,105.76
220000199411145258,27,0,0,1,2,1971.3600000000001
320000195701023713,33,0,0,0,3,1298.6
360000197208123266,25,0,0,1,2,1597.0900000000001
220000197105269456,33,0,0,1,2,1376.75
230000199702155482,33,0,0,3,3,3249.58
150000197502067198,47,0,0,1,4,1843.19
150000198004304642,35,0,0,2,3,2331.6
420000198208151559,40,0,0,1,5,2216.1000000000004
640000197203319996,37,0,0,2,0,1174.1
450000197703156366,36,0,0,1,6,2264.99
210000200408095257,40,0,0,1,3,1312.98
620000195805029301,46,0,0,2,8,6470.69
140000199903204103,45,0,0,2,4,1931.6799999999998
42000020030323095X,41,0,0,2,2,1235.89
520000199009245382,47,0,0,3,8,6348.670000000001
640000199202026111,36,0,0,2,9,5459.25
220000196403075380,35,0,0,2,3,1520.6599999999999
520000197612149716,36,0,0,0,4,2937.5
330000198908241182,36,0,0,1,3,2238.69
330000195812246970,37,0,0,0,6,4001.56
130000198310159937,41,0,0,2,3,2403.4700000000003
360000195706158884,34,0,0,2,6,4659.62
520000200309090015,36,0,0,1,5,2658.79
320000196607268030,35,0,0,2,3,1517.16
310000195106058960,32,0,0,0,6,4003.04
440000199402021262,40,0,0,1,5,3064.33
140000197409283732,44,0,0,3,3,3404.94
510000198703177360,29,0,0,1,2,1183.69
330000200612148448,46,0,0,3,6,3945.05
420000199402169706,39,0,0,0,2,462.44
310000195712181344,41,0,0,3,3,3335.33
150000196807311599,42,0,0,2,7,4300.370000000001
310000198301254303,42,0,0,3,5,3164.41
350000196906151516,47,0,0,1,6,2152.57
460000196508221959,49,0,0,3,4,3502.88
620000195411096333,36,0,0,2,1,1619.12
420000200002281462,30,0,0,1,2,1852.6
630000195101176209,35,0,0,1,6,4456.23
41000020040409406X,45,0,0,2,7,4872.8099999999995
310000200405157313,41,0,0,1,6,2963.27
620000200410294630,47,0,0,5,3,3608.8799999999997
22000019780815943X,37,0,0,0,2,1123.62
230000200508226086,38,0,0,2,5,3059.13
230000200002017236,31,0,0,2,1,1716.2399999999998
540000198401204373,39,0,0,2,2,2027.2299999999998
640000196204011489,40,0,0,0,7,3196.42
110000199502162285,28,0,0,2,2,2010.08
310000199302274685,46,0,0,4,3,3028.87
370000196105212415,41,0,0,3,5,2766.58
410000198406230352,37,0,0,2,2,1844.98
440000198101152096,32,0,0,0,3,1150.44
11000019660721691X,43,0,0,2,8,5383.91
650000200107148038,38,0,0,0,5,2633.0899999999997
22000019680521753X,46,0,0,3,8,4240.95
650000198306067302,36,0,0,0,4,2344.43
510000198202146507,31,0,0,2,3,2630.83
370000196106107158,34,0,0,2,2,2496.67
150000195610213712,30,0,0,1,2,1681.21
330000195608290958,31,0,0,1,4,2659.76
640000198610228164,42,0,0,6,2,3935.71
320000198810106490,29,0,0,1,4,1754.66
510000195802076756,44,0,0,4,3,3320.1099999999997
430000200603063235,34,0,0,0,7,4127.84
510000196808313489,38,0,0,1,1,1314.12
460000197704043381,37,0,0,0,3,1816.83
530000197303220701,46,0,0,2,6,3650.14
320000199910105692,34,0,0,0,4,2118.2799999999997
140000198512230764,32,0,0,0,4,1479.93
370000200309096574,38,0,0,2,5,3160.57
13000019870725131X,39,0,0,1,2,1682.12
120000198908011724,34,0,0,0,4,1847.74
210000199408135727,30,0,0,2,3,2599.2000000000003
640000195610146835,34,0,0,2,4,3326.12
52000019781101198X,36,0,0,1,5,2215.8300000000004
320000195310307655,36,0,0,3,4,2895.05
220000198311015486,39,0,0,2,2,2536.67
31000019701013450X,29,0,0,1,4,1926.2
650000195410267343,47,0,0,1,6,4434.9400000000005
120000198203028374,32,0,0,2,5,4229.26
340000199808041681,33,0,0,2,5,1662.2
120000195412191844,39,0,0,0,6,4193.0599999999995
310000197505212012,38,0,0,2,6,3771.2200000000003
620000199706180813,43,0,0,1,2,1702.43
440000199506198177,51,0,0,2,2,2359.88
640000195308299566,36,0,0,0,2,775.96
410000195201310419,29,0,0,0,4,2398.39
120000199310080383,43,0,0,1,6,4228.089999999999
340000195012216521,33,0,0,2,1,1689.48
360000200006036433,40,0,0,3,5,4862.929999999999
51000019961017101X,45,0,0,2,1,911.23
440000200501087297,42,0,0,0,8,4259.509999999999
510000195705209975,31,0,0,0,0,0
330000196002198887,40,0,0,1,6,3756.24
630000196507017472,34,0,0,0,5,1791.08
350000195006160404,22,0,0,0,2,1309.87
510000195401173897,30,0,0,1,3,2605.8999999999996
530000198103246063,35,0,0,1,6,3534.2
150000196208086430,51,0,0,0,11,6930.16
500000196911107980,42,0,0,3,4,4155.3099999999995
150000200201113183,40,0,0,1,6,3627.8
450000200504048244,36,0,0,1,4,1266.48
530000198207037493,40,0,0,2,5,3424.88
500000199605314459,39,0,0,0,7,4350.78
61000019750403274X,40,0,0,2,5,3815.04
22000019880826148X,41,0,0,0,5,2423.9700000000003
350000199611056355,40,0,0,4,5,4271.5199999999995
230000196407242512,39,0,0,1,5,2152.66
21000019920222488X,33,0,0,2,4,2814.38
37000019921228483X,40,0,0,0,3,2144.93
65000019980404292X,33,0,0,1,2,1635.0100000000002
120000195303308572,51,0,0,1,4,1554.67
450000199107317302,34,0,0,4,2,3049.35
210000195707281531,38,0,0,1,2,1155.35
460000196802251534,40,0,0,0,6,2650.24
330000197601136228,44,0,0,2,5,4000.8800000000006
530000197809043503,33,0,0,4,3,3758.5199999999995
130000200202084165,37,0,0,2,4,3305.09
140000195705060083,30,0,0,0,2,1131.6399999999999
410000195201161441,35,0,0,3,6,5339.12
540000195512173844,39,0,0,3,2,3180.2999999999997
500000195004173904,34,0,0,1,3,3276.93
310000199112134411,34,0,0,1,1,283.68
410000197808133518,39,0,0,0,11,6656.929999999999
630000198801251023,38,0,0,1,5,3847.7000000000003
320000197012152631,36,0,0,2,4,1406.63
450000200201077320,36,0,0,0,3,1432.1499999999999
460000195105220025,42,0,0,2,2,1555.91
410000196505026139,41,0,0,0,3,1572.81
440000195101102431,35,0,0,0,4,1879.08
110000195601249257,36,0,0,0,5,2449.87
410000199008306520,35,0,0,0,3,1914.67
350000195503310717,44,0,0,2,8,5356.54
420000196511128942,38,0,0,0,5,2033.6200000000001
330000197103256497,25,0,0,1,3,1737.3
540000197211057937,44,0,0,5,3,2243.05
620000200605165863,36,0,0,1,5,2430.44
510000197904242275,38,0,0,2,2,1695.94
510000198002258846,37,0,0,1,1,331.27
620000200110204904,49,0,0,2,5,2957.73
340000197605317132,36,0,0,2,1,1534.4099999999999
630000198601161111,32,0,0,0,0,0
410000197108079178,40,0,0,0,3,1247.9
130000197402173985,39,0,0,2,2,2289.62
310000197309301886,30,0,0,2,2,2406.34
110000197910085849,48,0,0,2,2,1527.79
450000200406076989,34,0,0,1,3,2097.5
510000198712055293,21,0,0,0,2,779.1
450000195112216030,35,0,0,1,3,1435.83
610000198403230741,32,0,0,1,3,1689.8799999999999
230000198905241693,37,0,0,2,3,2282.79
630000199406233962,46,0,0,0,6,3245.93
460000196208093318,43,0,0,0,1,893.96
230000199806022537,45,0,0,1,4,1225.8
63000019610729901X,36,0,0,1,6,2629.34
53000019890929307X,33,0,0,3,1,2066.41
220000197901112724,34,0,0,2,3,2920.6
510000196403139988,40,0,0,5,6,5134.0599999999995
640000196701129293,31,0,0,1,1,1161.93
130000195003032529,46,0,0,2,6,5517.33
310000199812168495,38,0,0,2,1,731.8599999999999
510000198507186200,34,0,0,1,2,1816.94
220000197108266090,42,0,0,2,3,1866.21
620000199002283638,36,0,0,6,4,2279.8199999999997
620000196501056778,36,0,0,2,3,2667.4
440000196009117838,34,0,0,2,2,1766.38
340000196101016411,36,0,0,3,4,3904.58
640000199701151910,29,0,0,0,1,73.49
370000196709179468,37,0,0,1,2,1562.5900000000001
110000198611141622,31,0,0,0,1,585.78
62000019880219337X,32,0,0,1,2,956.91
33000019991030217X,48,0,0,0,5,3296.13
440000197007286624,44,0,0,2,1,1626.3199999999997
420000196106271585,42,0,0,0,2,1614.24
440000196403289208,27,0,0,0,3,696.23
610000195212291054,39,0,0,0,2,1156.04
150000196010094216,40,0,0,1,9,3727.6399999999994
510000195301260184,32,0,0,2,7,3878.4900000000002
51000019690222620X,39,0,0,3,2,2064.3
370000199801084086,41,0,0,1,2,1833.49
460000199806086760,43,0,0,1,5,3198.47
41000019680908731X,39,0,0,2,7,3543.1
120000195711147771,42,0,0,1,6,2254.91
51000019560930282X,27,0,0,1,4,3717.96
120000196303046781,36,0,0,2,6,3757.58
640000198212167677,37,0,0,1,4,2096.67
500000199408240040,33,0,0,2,6,4244.74
120000200012027395,36,0,0,1,7,3268.0
12000019810511720X,29,0,0,0,4,2253.39
210000200111234746,38,0,0,4,2,3069.5000000000005
210000200505187778,35,0,0,1,2,1670.85
510000197709035561,34,0,0,0,3,2314.59
350000197808280300,52,0,0,5,6,4676.97
440000196002121391,35,0,0,3,3,3777.42
320000195809047864,40,0,0,2,2,1937.71
610000197411109656,27,0,0,2,4,2833.6
630000199601178268,35,0,0,0,4,1174.4199999999998
620000196507092542,39,0,0,2,8,4523.969999999999
33000019970717976X,49,0,0,2,9,6348.380000000001
330000195312175424,42,0,0,4,6,5024.32
53000019700222950X,48,0,0,1,4,2376.63
620000199304038275,38,0,0,1,6,3560.8700000000003
630000196402246711,38,0,0,0,6,2134.85
320000197704032622,43,0,0,1,1,367.21000000000004
610000195603016842,40,0,0,0,6,2574.79
430000199711183458,39,0,0,2,6,5108.22
420000200312304017,33,0,0,2,3,1830.27
22000019630410430X,32,0,0,1,2,1454.6399999999999
320000195811216698,33,0,0,0,3,1854.9499999999998
150000199008311115,35,0,0,2,2,2024.25
360000195505288682,35,0,0,1,5,2702.2
120000195806089850,32,0,0,0,1,427.53
360000196309183247,37,0,0,1,2,1747.27
320000199303037018,47,0,0,0,5,1811.4099999999999
630000196212052668,35,0,0,1,4,2554.2
330000199908219318,37,0,0,1,4,2362.66
610000198705307716,37,0,0,3,6,5721.44
350000195412258706,40,0,0,3,6,5237.87
620000196408066197,37,0,0,1,4,2684.44
510000198804087436,36,0,0,3,2,1353.63
520000198601106897,37,0,0,2,3,1757.2
450000197009234862,32,0,0,0,5,3028.54
500000198703115678,41,0,0,2,3,2292.7799999999997
320000199905023393,40,0,0,1,4,2412.76
120000199206287317,26,0,0,3,1,1868.65
120000196212319588,31,0,0,0,3,248.57
44000019551211973X,34,0,0,0,4,1652.66
530000195312022046,49,0,0,2,8,5553.84
140000196910075190,31,0,0,1,3,2188.8999999999996
130000195302136651,44,0,0,2,2,2719.4
140000198108241381,35,0,0,0,7,4780.92
440000195811022954,37,0,0,1,2,1304.96
130000199711060780,44,0,0,0,5,3038.9100000000003
37000020010109422X,50,0,0,2,3,1409.5900000000001
150000199203073474,36,0,0,2,1,1503.3500000000001
220000196905268529,30,0,0,3,1,1447.49
370000200111042642,37,0,0,1,8,3166.9
120000195105201467,37,0,0,1,5,2772.16
410000197410158993,33,0,0,4,8,4236.47
540000197009289427,37,0,0,1,2,1009.19
230000200207033889,36,0,0,3,2,2128.8
210000196204068792,45,0,0,2,2,1208.8500000000001
130000195609201315,35,0,0,2,2,2472.7799999999997
500000200401193419,33,0,0,1,2,2309.5600000000004
420000199005186879,34,0,0,0,7,3839.4600000000005
620000195008147137,37,0,0,1,1,750.3399999999999
630000197705273893,33,0,0,0,1,542.08
44000019910126499X,33,0,0,0,6,1910.3400000000001
230000199103013802,38,0,0,0,4,2557.32
110000199001198407,37,0,0,1,6,2657.67
320000196101060742,28,0,0,0,3,2716.1
440000198302035013,34,0,0,0,3,1541.1399999999999
540000199801037070,46,0,0,0,6,2645.27
330000195308149960,49,0,0,3,7,5067.7
520000197406262363,46,0,0,2,2,1543.79
230000196206060894,38,0,0,0,8,3291.37
34000019910205793X,28,0,0,1,2,1482.32
43000020000822601X,40,0,0,0,4,2294.92
430000196008311477,41,0,0,0,3,1374.41
520000199707214647,34,0,0,1,5,4256.9400000000005
500000199705180064,52,0,0,3,6,4437.58
420000197608053697,33,0,0,4,1,2325.99
640000199012025505,40,0,0,0,2,1093.13
340000198410208838,35,0,0,2,3,2797.47
420000195604181174,38,0,0,0,5,2934.4900000000002
500000198310252647,37,0,0,2,5,2356.6600000000003
350000197203037084,41,0,0,2,2,1662.27
520000195610142239,37,0,0,1,7,3118.3100000000004
650000196309201715,31,0,0,2,4,3456.29
540000199601183639,44,0,0,4,2,2156.4700000000003
420000200412032055,42,0,0,2,2,1597.78
14000019540502809X,38,0,0,5,4,3800.4800000000005
620000199205023668,41,0,0,2,5,3831.3300000000004
350000198005060288,39,0,0,2,2,1169.86
120000199112014035,36,0,0,1,6,4217.280000000001
350000198801029142,35,0,0,0,5,1717.4899999999998
620000198010068132,29,0,0,0,4,2514.66
430000198908201045,33,0,0,1,2,1089.42
310000196704166042,41,0,0,1,8,5752.28
520000200602139690,41,0,0,2,8,3935.2099999999996
210000195204154186,40,0,0,1,4,3289.42
630000199912146765,33,0,0,1,5,3193.7200000000003
610000199406201510,42,0,0,1,4,2349.01
510000200205023684,38,0,0,0,6,4353.37
500000195203165085,35,0,0,1,2,1755.8500000000001
540000195104066636,43,0,0,0,5,2857.56
210000197005245295,43,0,0,1,3,2286.49
650000197304107994,41,0,0,0,5,2610.13
37000020050607936X,47,0,0,1,3,2097.39
310000196112267528,33,0,0,0,4,3023.73
140000196212021582,36,0,0,0,6,3494.92
310000197902188044,37,0,0,1,4,2805.9300000000003
650000199705167102,44,0,0,3,5,4283.780000000001
630000195105063316,35,0,0,3,2,1483.1600000000003
450000197804164285,38,0,0,3,6,5181.96
110000195802277924,35,0,0,0,1,976.04
440000196203035625,44,0,0,1,3,2084.3900000000003
640000198511281752,36,0,0,0,5,3524.01
210000199212273845,35,0,0,2,7,4628.0
23000019811021793X,35,0,0,2,6,4410.3
430000197111155788,40,0,0,2,6,3514.6700000000005
530000198201043710,43,0,0,0,1,960.13
310000198107262828,42,0,0,2,5,2740.4799999999996
330000199712016607,32,0,0,2,3,2826.6800000000003
500000197710149492,45,0,0,3,2,2898.0299999999997
460000200311118404,31,0,0,1,2,2204.37
320000197405091534,42,0,0,2,5,3102.1899999999996
230000196304289078,40,0,0,1,4,3036.93
530000198108142415,44,0,0,1,2,1599.32
540000195203132862,42,0,0,1,5,3048.75
310000197009185991,34,0,0,1,4,1175.0900000000001
520000200005204319,30,0,0,1,5,3313.9500000000003
110000199704287430,42,0,0,1,4,1888.99
420000198208280924,42,0,0,1,3,1631.58
220000200106300026,34,0,0,0,3,1078.8200000000002
140000197009114200,34,0,0,2,2,1945.47
630000198001252888,40,0,0,2,5,4046.11
450000195106046880,42,0,0,1,5,3603.1400000000003
330000196903246567,36,0,0,1,4,3597.5600000000004
130000197208178862,36,0,0,1,1,1038.49
110000195411021905,36,0,0,3,2,2916.32
430000196603072378,37,0,0,1,5,2730.2300000000005
120000199211084979,34,0,0,1,4,1397.22
650000199610287363,43,0,0,0,3,866.4000000000001
230000195905137534,27,0,0,0,1,978.48
500000197207268654,46,0,0,3,7,3738.89
350000197403061716,29,0,0,0,0,0
120000198106074248,32,0,0,1,2,1934.36
610000200106126358,35,0,0,0,8,3848.09
370000199111278414,30,0,0,1,1,1363.1599999999999
640000196302259277,25,0,0,0,3,938.02
620000197312081557,33,0,0,2,2,1548.44
440000199411125450,34,0,0,0,2,890.56
370000196306252077,44,0,0,0,5,3269.16
36000019750518441X,47,0,0,3,7,3585.4700000000007
420000200301140782,37,0,0,1,4,2267.36
540000199207245395,37,0,0,3,6,3614.88
220000197205096003,37,0,0,2,7,4577.18
150000199203151698,30,0,0,1,4,3072.22
500000198008183134,38,0,0,2,6,2599.6
530000195505192738,40,0,0,0,2,970.89
35000019840522849X,38,0,0,0,4,2275.65
310000197109028547,37,0,0,1,7,3081.1000000000004
320000195711274049,31,0,0,0,5,2008.49
540000200310124343,43,0,0,2,5,2643.2900000000004
410000198804272400,44,0,0,2,8,5224.500000000001
54000019560426150X,26,0,0,1,4,2346.06
370000196901300651,44,0,0,1,6,3731.84
430000195303240187,33,0,0,1,1,736.94
23000019850313289X,45,0,0,0,8,4952.540000000001
310000196411279705,41,0,0,1,9,3815.56
640000195211262652,30,0,0,3,3,3434.66
620000200009064660,40,0,0,2,5,3557.4
460000200606263107,43,0,0,3,5,3620.2200000000003
330000200504043593,36,0,0,0,2,892.1899999999999
530000200106066375,47,0,0,1,7,4737.29
340000196702095012,39,0,0,1,2,1082.17
370000198404059739,28,0,0,1,3,1478.56
360000198612268314,31,0,0,0,4,2316.59
340000195905315738,49,0,0,1,9,4289.2699999999995
150000196904075452,33,0,0,1,0,424.50999999999993
620000198001222206,39,0,0,2,6,4465.5599999999995
540000197103167450,37,0,0,0,4,2062.48
130000195609184551,33,0,0,0,5,3052.71
530000199808203340,39,0,0,2,3,2081.09
120000198408066411,42,0,0,1,7,4525.780000000001
230000200408222512,37,0,0,1,4,3009.8
210000198110088492,45,0,0,5,2,2065.35
460000196107128737,34,0,0,0,3,998.88
230000198407256059,41,0,0,0,3,977.0899999999999
540000198912124797,37,0,0,0,7,3419.2499999999995
630000198405314483,37,0,0,1,4,2839.01
540000199704298412,38,0,0,2,0,785.21
610000198202284778,36,0,0,2,3,1611.52
530000199312030933,37,0,0,2,3,2215.13
340000200212284004,38,0,0,3,2,2535.5800000000004
450000196112173047,39,0,0,4,4,2759.0800000000004
420000195806242385,37,0,0,0,6,2652.2599999999998
340000199808205068,42,0,0,1,1,1015.61
150000197608025519,27,0,0,0,7,3724.0099999999998
140000196603263271,39,0,0,0,6,3604.5299999999997
11000019600703117X,37,0,0,0,3,1257.1599999999999
520000200410195049,40,0,0,3,5,4583.09
330000198901297335,29,0,0,0,0,0
310000198602182198,38,0,0,5,10,6369.54
330000195007050502,41,0,0,1,3,1519.0
42000019520630284X,36,0,0,2,5,3695.6400000000003
370000196901144900,33,0,0,1,3,1989.6
540000197011099059,37,0,0,3,5,4595.0
640000200609218540,40,0,0,1,5,2538.58
410000195604231862,50,0,0,3,5,3654.02
360000196306301631,38,0,0,0,6,2772.58
520000197405255591,39,0,0,2,4,2944.6199999999994
330000198412231407,36,0,0,2,6,4179.86
110000199907223496,28,0,0,1,4,1729.5899999999997
430000197503174777,28,0,0,0,2,610.8299999999999
420000200011055299,36,0,0,0,5,2526.7100000000005
650000197006142935,44,0,0,0,2,1043.27
410000197503036581,40,0,0,1,1,1027.94
540000199405263711,35,0,0,3,2,2591.34
