ID,Credit_Score
14000019900521895X,22.55
350000198801261988,35.51
350000200311085897,26.18
540000197204290327,39.02
610000196309095572,33.18
350000199501233912,20.33
440000197111116529,35.76
130000197204281950,33.5
640000198012151005,15.12
220000200510170745,16.34
510000200407289755,32.33
450000195510265962,34.37
130000197806262730,27.15
540000195304033994,30.44
350000200010050965,30.75
650000199902089289,30.71
210000195903273096,1.49
640000198904166712,22.09
520000198702069511,26.68
640000198407057566,22.56
630000197312188727,29.23
110000195101104465,36.99
110000198203114369,30.45
420000196104176541,22.41
140000196306166627,31.4
64000019870725895X,18.16
540000196612230732,20.13
620000195710216091,22.24
120000199906235710,12.69
210000196002096736,30.41
460000196108196192,38.08
220000196206105675,31.09
510000198902036405,27.03
150000199011214877,31.74
320000195505104233,28.35
320000196003210807,36.38
460000198405098934,31.29
450000196207273032,35.4
150000200609298230,27.86
430000195411257971,31.81
540000196406237888,33.79
320000198809250866,2.86
450000199501043119,18.95
350000197002131699,2.02
530000200104137758,36.65
230000198904258901,15.68
610000195609195917,36.05
130000199206039091,12.41
430000198704204316,22.13
630000199705250279,7.65
360000197308292040,45.83
370000197409209762,24.81
130000200303108285,30.13
220000195712316737,26.05
210000198409039716,37.88
360000195506132495,33.54
370000195707041698,11.9
14000019580705408X,25.13
230000196108149545,22.93
310000197612319018,20.42
54000019961107898X,28.97
510000198007193834,37.77
420000199908018112,30.85
430000196410174482,1.59
540000195509111263,8.61
310000197512208361,30.08
540000199410236013,25.75
360000197307279848,38.49
340000196111036213,22.42
460000200203242571,22.62
230000195504069825,23.55
140000199007011178,35.94
330000195502207052,29.68
220000200411020354,39.37
320000196905102688,13.72
370000198210313559,2.39
120000199110021135,30.96
340000200506128306,34.39
440000195503307923,34.98
65000019610515008X,21.07
340000200009063409,37.24
210000199701165044,34.81
12000019870224766X,30.58
450000195612038410,38.89
450000197305309996,29.17
640000200301099709,39.47
120000200404113380,31.95
440000195912125100,18.68
310000198803126547,21.25
500000195606228394,12.45
540000199606214748,18.57
370000196307285831,37.04
210000195010108691,39.45
510000199908203889,26.82
430000199811082910,21.48
41000019901012331X,25.7
220000195201266600,26.05
130000197412015139,35.74
330000197304131164,20.96
620000200412277519,32.17
650000197902013736,34.39
630000199209277827,0.6
630000198306032042,31.1
41000020011112259X,8.06
370000196911243611,20.44
65000019930626356X,36.56
140000199801304904,20.96
360000196901229697,37.67
52000019701115312X,22.72
420000196705196783,33.04
370000196405062842,36.28
540000197511263003,28.46
130000197507096496,26.73
650000196402036443,21.79
230000197909062858,35.03
350000200301296439,24.07
110000195410111378,38.8
460000200312316939,32.41
370000196906024035,22.97
370000198106252215,38.8
370000196511051610,23.44
31000019710509992X,1.8
360000196412114899,24.27
540000198607062083,30.66
110000198512038638,20.68
350000195503184087,6.72
420000197006304858,38.86
410000199910227552,14.96
440000196210223149,35.33
310000196306017869,29.68
110000197901255084,29.43
310000195804129965,21.82
120000200009276999,34.3
120000196003279743,12.75
330000200309040952,0.13
540000199904238457,25.9
540000197212148697,27.95
150000199809127705,31.21
350000196712305679,35.46
430000198703196641,21.04
370000198210014890,32.72
370000196003163157,5.76
41000020050519828X,29.36
54000019730829172X,28.76
500000195202039036,34.36
210000199706148139,17.94
430000197904058718,31.98
500000195911161165,31.73
310000199002284574,27.15
150000198907045688,7.46
620000195105022168,13.56
410000196006202062,25.3
210000199810252606,34.13
650000197407060674,34.28
140000199606063252,36.19
36000020040808872X,28.23
65000020020903199X,13.61
460000200011276291,5.09
650000199010106944,24.87
370000197907299334,24.63
320000195507117521,30.43
340000197306062563,29.66
510000197507260031,22.71
530000200604033963,29.5
110000198612243030,32.69
610000198106178916,19.85
220000197411041521,28.47
120000195611274319,25.97
360000195009174379,22.92
460000195004034506,33.87
610000198403213001,25.07
120000200310301321,11.75
310000199309237609,33.75
500000198008319265,15.09
150000199906041962,6.92
420000199809076675,26.72
640000196603199263,36.45
110000197903067706,35.17
140000200407246537,26.42
330000195708249426,28.02
610000199804305032,33.79
520000197307217911,28.53
650000199409271618,15.01
230000198510094131,34.24
13000019621018233X,3.86
610000200411292117,20.92
63000019671002431X,25.95
310000199312286452,32.19
520000196305308671,32.46
130000199810249407,35.43
640000199503071354,34.73
110000197207044711,24.81
120000199005315246,27.2
150000195303228711,37.05
450000198806111595,13.17
440000196704206023,33.28
510000199411104957,38.7
150000197308307901,34.85
130000195601133944,24.46
220000199411079852,39.42
460000198210110219,1.71
540000199602167147,29.3
31000019960316421X,24.22
460000199502062583,20.06
630000197303276936,28.32
220000196806134242,29.87
640000198712199042,35.69
430000197402170072,24.82
350000195603185247,18.29
110000200512033407,33.82
610000197906259381,37.85
450000200008052949,25.29
620000200003107367,39.99
230000199309207530,26.01
120000195710302776,13.49
370000200003316984,35.14
450000197804230211,26.91
430000198509133137,11.12
430000195603148278,35.67
650000195804227643,6.06
500000200507029270,30.33
460000196311144902,37.63
130000196712014723,50.54
230000198206154582,21.95
420000195106065891,23.79
120000198805112370,36.42
440000198112138142,37.3
360000198312280530,3.62
340000195006149019,34.21
650000199402181556,20.03
440000195706179925,35.18
530000199203156211,27.45
640000200011187508,20.55
120000195608199901,29.12
510000200511054139,36.66
51000019920326469X,33.02
370000200505113685,26.07
310000198308215040,35.9
460000197204163010,38.26
320000199603185178,28.45
510000195709276606,29.54
500000200612266382,20.23
610000196509058792,30.29
34000020031030606X,33.57
450000198603043203,35.61
640000196510309726,15.28
310000199808169698,20.5
450000197309025122,38.64
310000200612093252,37.69
540000196701317792,36.62
420000197210282115,9.52
450000195003307224,32.34
330000195603288509,32.43
130000198706127413,20.33
640000198303060613,29.77
620000198907125277,34.54
340000195607260767,36.34
120000196302161657,31.6
420000198909016958,27.93
420000199511219143,33.72
530000196710211541,38.04
330000199508201573,5.57
500000200507076042,23.72
64000019520205195X,26.3
110000200001248705,37.23
130000200012058580,11.31
140000197502170935,21.71
370000195909231473,9.37
45000019780204663X,25.62
120000197309051578,11.81
510000198605204230,25.77
620000198208241244,20.85
440000200212063977,26.16
500000195207109750,8.49
360000195111065216,8.52
220000195801070564,21.15
620000197808313075,29.15
540000196802114572,28.88
140000196806134752,39.9
450000198509231726,39.53
630000198711282512,27.09
650000197607142826,14.51
61000020050328427X,20.88
520000196112158953,16.63
140000195602264622,24.3
330000199812221579,36.88
360000198811158644,23.8
450000200602129398,29.91
510000195011293498,31.37
310000196911125569,27.84
65000020041223627X,31.12
440000197902010333,37.76
650000200209119430,32.12
610000195711107354,23.86
360000200205166521,36.06
320000200111210424,26.37
450000198206064713,31.92
520000199010154103,29.97
350000199603165703,37.56
530000197203016375,26.23
450000199107042775,27.89
510000198804070810,23.44
440000195406050564,3.62
420000196103128142,20.82
140000195201115845,31.86
350000195502141296,23.86
410000196103173136,30.18
32000019830503967X,22.69
640000195107103838,28.53
41000019661209409X,38.9
430000195212147200,6.65
460000199009184448,36.5
54000019621218217X,33.46
440000197505200360,7.5
330000195710066610,14.14
360000199605048852,17.24
130000195210140995,13.58
45000019711201258X,29.34
650000199112141687,0.2
450000198210148776,31.28
65000020000917585X,38.34
110000198101150342,23.8
540000200002169144,34.81
610000197503245559,27.1
500000197406048697,36.71
12000019640818964X,15.19
130000197410142679,5.05
510000196402085607,23.73
500000197911168358,20.41
430000197906284065,30.38
430000198903226569,26.04
630000198007179044,34.38
320000199206059709,38.41
150000197410183562,36.45
210000198409074183,30.4
610000198601103698,27.98
14000019920314455X,30.99
410000200204099069,35.05
140000198510204554,25.72
320000196711212192,11.3
140000199411062559,21.38
310000200111086636,38.48
450000199708020360,20.15
150000195811183361,37.05
350000195804152468,17.93
610000196910127539,25.77
120000197411187236,18.42
13000019610117236X,22.05
110000195609084856,29.43
420000198205309007,28.8
150000200105242655,34.33
430000198705189699,15.4
46000019720520657X,30.64
510000198101223729,30.28
410000197404093011,39.6
330000198005244032,16.31
540000200412118956,26.19
53000019760609532X,34.19
330000200611164980,25.41
120000199607252553,15.51
620000197508288947,26.07
310000200310027073,21.92
41000019540224530X,33.38
500000197410140795,29.31
50000019940516218X,35.18
460000195206259471,36.49
11000019710623169X,4.44
65000019751016130X,12.67
370000195411061200,5.41
610000199304102554,32.39
13000019700821673X,12.07
620000196104045370,33.63
370000200101166246,20.84
360000199112299661,38.63
330000198106157229,32.95
500000199001077659,35.06
610000196505016229,22.38
620000199007218106,27.28
23000019720514090X,9.25
110000198001305327,26.17
510000197302247765,17.46
350000195904041036,28.64
110000198412305874,35.89
61000019920116674X,37.19
15000019860212051X,39.25
530000198102239275,30.24
610000196309244283,37.86
540000198311261817,22.76
450000195603220325,39.32
620000196604150425,27.09
22000019590926394X,30.69
460000197709292934,32.72
650000198003227161,27.56
150000197007290982,30.3
33000019510211886X,39.79
410000198511225344,31.98
620000197303305520,32.36
410000199707017605,32.52
23000019700101213X,33.5
450000196502179794,28.84
210000195306232667,33.66
210000195203076454,38.81
350000195206249200,14.06
620000200408022038,34.65
110000195205184201,29.79
64000019961217271X,12.07
360000198403073406,34.65
320000198301191826,39.13
310000197709295964,30.75
650000195306117978,1.86
330000197004168061,36.1
340000200401259238,19.91
36000020031022739X,29.99
630000198911250099,34.45
350000198101281646,25.57
510000195201045946,6.37
510000198206016080,1.5
640000197307105546,21.13
450000197009238337,36.26
620000198408221811,36.93
450000199401156255,22.8
410000200212270508,22.65
530000195108161620,16.36
230000199109250569,22.54
510000198211181937,37.95
350000195010194180,31.77
110000197408120258,25.4
54000020031006976X,32.84
64000019850601895X,28.99
630000196906281094,37.61
440000200502147167,27.69
530000197502026119,33.61
360000197708312063,1.63
51000019940430538X,38.7
350000198210274891,29.45
350000200302027900,35.84
54000019610726072X,35.26
330000198105298628,29.04
450000197905273480,14.48
350000198011278419,29.41
460000196908019813,0.26
510000199406023554,30.27
630000200410214815,38.16
420000199602279061,20.89
420000197905242531,34.42
360000196104123267,19.11
130000196204253648,39.24
540000195806189358,32.74
440000197808149929,36.35
340000197405029603,14.52
360000199403091393,21.71
460000197804011109,39.81
530000199512114533,38.35
340000200212225071,34.99
410000195607217409,33.88
420000196804114341,23.58
510000196404291017,30.07
440000198805272715,10.55
150000195109038092,26.12
130000196202089530,33.25
540000197006042322,7.59
610000199006055921,37.61
370000196510076111,26.25
530000196312018826,32.66
440000196311081127,26.27
500000197309216732,0.49
130000196802143174,31.11
330000198909142426,21.57
350000197904042468,39.63
420000196006122275,23.65
230000196908160777,2.02
230000200506217290,4.15
110000198911127857,27.47
120000198307207908,16.6
420000196505157755,13.38
110000196905062795,20.24
640000196512270466,22.78
460000199605255329,22.78
530000197007168929,20.26
120000195703287651,29.45
620000199902233863,8.46
140000196704053361,35.41
610000196005199954,1.81
450000196411025183,34.98
410000197709239659,21.55
310000200011250902,18.24
33000019521215938X,15.84
340000200004126511,32.45
510000195206289835,30.82
500000198110068335,0.01
420000200010107771,30.93
430000197411072060,14.8
37000020050415651X,20.92
350000197711166106,26.23
450000198807192083,20.7
220000200304193508,32.84
360000195305034944,32.68
630000195711198835,28.04
420000196407211308,25.45
530000198707213692,20.74
110000199407218842,35.49
370000199105246854,26.41
360000197911217782,33.7
440000198701267161,29.7
530000199109084135,30.53
460000200101091151,33.41
150000195108149196,21.08
310000198603307837,20.97
210000197909276940,18.35
320000199608109844,22.96
51000019671119222X,25.16
540000197607121843,6.38
610000198702233854,37.02
510000200608222485,23.13
62000020040209417X,30.58
140000196801182296,31.93
500000197701088843,23.69
350000198402107481,10.75
530000196810128972,36.21
460000197606119098,27.93
150000200012139923,36.87
460000199312126101,23.25
430000197406278355,37.96
370000199012280375,28.94
330000198804146260,20.84
120000198007251501,35.33
220000197902231063,23.21
220000197311249499,29.82
140000196505267607,35.43
150000199412137315,36.47
320000200502262707,18.84
230000197704232243,30.76
130000195708252353,5.57
420000198603109254,39.97
650000199410205060,14.34
410000200105212089,21.03
460000195704075966,31.03
350000196105094240,25.65
640000200604169129,27.44
630000199907140617,20.1
34000019951024702X,24.25
370000196403316933,24.02
130000195012310201,16.09
210000195805156291,39.43
500000198003240291,39.18
210000198901050124,28.22
220000196606219225,6.34
210000198310257238,39.4
500000198607065965,26.05
430000197204060833,25.75
120000197901013546,23.45
210000198107018207,22.8
620000198304229878,22.82
650000196610053459,15.11
510000196511043078,26.71
540000197604041741,30.72
220000198506126805,10.96
360000197612021827,0.47
510000200101117715,27.99
650000198007151870,20.62
310000198001081615,3.53
350000196407079986,26.93
450000198103099139,29.88
440000195109291425,25.79
520000196307124075,24.98
120000199602189452,28.65
370000199909174235,30.98
340000198501267227,34.23
370000195203049514,0.22
640000195603019344,39.95
340000199907306446,34.99
12000019880807877X,8.83
330000195005211253,21.81
330000197101201257,29.55
630000196606141698,31.66
500000200210020697,22.82
350000197604185280,16.82
340000197208224610,30.07
500000200609023785,23.61
460000198702167676,26.14
510000199309309454,33.96
15000019990523800X,24.67
370000197712164915,20.57
310000196808208374,24.79
330000198704291903,24.77
220000197007121706,22.44
310000196303126605,10.52
110000198403044385,28.81
230000200409046936,37.28
530000200205070927,31.66
420000197812259668,31.9
420000196001031622,30.3
120000197007166038,29.53
230000198310171307,29.14
150000196912238952,38.27
320000196601238324,28.66
420000197410132023,28.48
330000195408132461,24.47
360000198407093818,31.05
320000197803268999,27.6
410000199204185252,11.82
640000200206215126,31.31
63000019751029300X,25.74
330000198403243879,34.53
130000195606309582,23.13
520000199501299518,27.45
120000199609084637,38.73
420000198911176088,20.75
370000199704237693,34.43
430000200411298304,0.16
650000199106232179,30.4
430000196109040645,38.79
370000198006153383,31.27
210000195301040842,30.46
140000195403088005,30.68
450000195506297515,14.71
640000196403172138,24.62
360000199607016408,22.41
420000195810085888,37.39
630000195107088496,32.32
350000196408195559,23.7
410000195604219927,28.89
210000195507051416,34.62
540000199703018298,35.04
230000196108222896,23.34
640000196712110766,19.28
420000200507156640,34.88
370000195112133235,31.41
420000196612239166,25.14
440000199712037219,13.52
370000198102034499,38.0
640000195106302253,4.52
420000200107068772,33.09
43000019961206332X,22.96
420000199306072779,0.8
530000200106293754,30.28
360000199406245773,27.16
420000195410070089,11.77
42000019820830982X,34.46
420000200005255809,39.68
440000199907288069,27.15
540000199106065096,29.67
350000199904020073,25.64
33000019881204271X,38.02
420000195909151902,1.92
450000195711230715,38.96
210000195108011812,14.74
510000196403302239,37.65
11000019610711938X,38.2
21000019530226424X,29.73
540000198709202139,39.02
31000019710501915X,34.19
460000199311294509,35.99
120000196704261490,38.01
140000196708145466,4.97
31000019910831601X,30.01
310000199702114883,36.49
630000197010174725,35.97
370000199002159926,32.47
450000200102044179,31.95
120000195404156010,38.93
420000199711219105,11.97
410000195510100626,22.95
120000198101166303,9.27
640000197212180260,7.16
210000197607011701,36.08
430000196405257670,27.27
430000195403172468,25.44
130000197204183242,31.79
350000197005310975,25.94
410000197103277597,26.38
430000199902061613,12.23
210000199707056535,36.25
430000197501051212,5.62
420000196412295657,24.64
15000019630512585X,4.96
500000200604100155,27.59
330000199108198969,24.26
500000195307066153,3.89
150000198210158906,38.32
640000195507070027,28.04
540000195712301070,24.83
450000198511063346,35.4
150000196402178363,35.14
430000197606192214,36.01
540000195902111163,31.45
540000197810029751,12.92
640000199106095635,36.36
450000195707057331,23.59
460000200312089641,25.0
230000200001182379,8.76
610000198509111783,27.37
540000198502094118,29.78
150000200408313414,32.89
340000200602060292,11.09
500000197307277515,18.7
540000197608092677,28.32
140000196804090856,23.13
420000195902150317,21.36
350000198307280550,28.95
440000199110084456,34.5
330000198106280251,28.85
150000199101170572,25.0
350000199103076843,32.78
640000197909278364,21.63
420000199507242658,6.94
120000196006275617,24.5
410000196405184308,30.9
430000196701045584,18.76
220000198704080887,19.12
350000197505130890,2.9
370000198312260902,25.3
41000019600724255X,21.69
350000196210139164,38.88
230000196007102588,29.26
340000199702045115,19.75
31000019781117937X,22.75
210000199704123237,20.49
510000199904018088,23.75
500000200604059121,28.12
220000200603134882,38.85
220000198607188677,26.09
650000196308156975,36.15
440000199106200397,31.32
630000199703150098,30.14
11000019770702766X,20.01
130000200301188170,37.93
520000198307125296,33.83
350000197203258557,29.42
460000200607232345,23.52
230000199108221619,20.56
410000197712061556,2.2
42000019530615723X,1.05
630000197702189709,26.0
350000200302081464,32.25
65000019721019015X,37.92
430000195907101428,34.17
140000199201067407,28.67
460000200502239866,36.63
21000019780925287X,30.79
130000200211109512,34.01
230000196906163747,22.86
650000199508265977,30.14
140000199610204740,26.51
360000195705164115,30.83
430000200505281458,17.12
220000196305291493,18.3
430000196104286769,36.89
450000200004045952,30.5
230000197708150704,37.35
510000198904269157,17.81
620000200111210476,37.57
450000196412186309,25.81
510000196504230895,34.54
430000195407049328,1.03
510000195407044420,26.67
210000197406012775,33.01
230000199312218054,31.96
620000196601151895,31.59
210000196710024864,22.92
450000196510085712,24.57
610000200002047735,37.07
420000197109213828,37.87
450000195901181344,35.69
210000196507021203,23.24
140000199812262949,25.6
450000195704258349,28.71
530000198204122326,34.88
340000198509186405,3.01
450000198805159749,37.12
110000196710234307,9.55
440000195003311694,23.31
450000195608315809,37.81
230000197106172738,32.44
310000197509203551,26.61
650000198608241572,5.44
520000198211075167,29.61
520000196801290837,34.57
33000019740222097X,35.05
620000200303270481,5.05
450000197505053454,31.12
450000195012318793,30.13
130000196707075513,21.16
53000019530615099X,36.48
500000196503111606,33.85
500000199905039428,29.72
13000019830329943X,37.53
130000199305106464,39.25
640000197902200476,16.38
430000198706254907,29.18
320000199411197174,29.11
620000197706291952,29.31
650000199310115711,25.06
630000195309287047,24.69
430000199405037356,23.79
120000198205106997,36.97
210000198404099955,22.91
620000199604061506,29.49
230000195603280992,31.06
450000197001111833,34.39
310000197007105687,34.06
510000198901122256,21.49
540000195403240702,23.97
23000019820128445X,39.67
630000198605032923,2.82
450000200010060999,24.57
210000196806151980,6.09
220000199211144541,37.27
220000199106226625,26.87
220000198004066427,9.47
110000199507315543,29.83
370000199802098295,36.23
650000195108173610,23.39
320000198403309311,24.25
370000196305026967,2.37
230000198402130692,16.53
330000197402079013,22.55
520000200608208482,35.19
220000199205263173,39.68
140000198403191903,29.69
630000200408190607,5.76
150000197606231167,33.65
640000197110227064,22.64
440000199610314131,34.88
140000195205074702,20.48
610000199610147857,26.21
530000197711257642,35.74
420000195205311306,20.59
620000198706264123,22.36
230000200204064305,38.67
330000197310157213,28.89
370000196708191561,30.68
220000200210094357,38.35
330000198309018421,27.23
150000196403039891,32.92
410000198010159246,30.62
500000199508263389,32.52
43000019910904835X,16.28
640000200101125001,5.06
310000195408160493,27.48
520000197601222930,31.59
410000197212126886,27.82
310000199505257965,26.94
340000196605059896,35.76
150000195106147656,35.65
150000197803181533,38.17
310000198002046416,20.09
510000197412122082,4.81
630000195005168911,5.21
210000195411085283,4.56
440000200110277528,36.04
620000198106296412,8.28
220000200402011069,35.77
140000199903084332,7.51
640000196412173212,36.83
110000198907266205,26.7
430000198307059717,38.5
530000195110219211,28.56
62000019591107638X,37.36
410000198007177195,21.61
150000195002262203,36.07
370000199105055919,25.59
120000198302199523,21.97
220000199708307801,26.67
360000199205110362,6.14
510000195412261796,24.28
460000200210043132,23.01
410000200001260940,39.56
23000019841008784X,37.21
430000195703222500,38.01
320000196005132590,6.98
450000198106275898,31.89
610000197211111524,2.79
370000196308061426,27.82
520000196112278947,24.95
45000019771027482X,13.71
340000196808263416,23.28
520000200105263957,28.76
630000198410240124,30.51
430000197004119052,24.78
420000196111078085,37.39
520000197303300099,25.57
530000197905184568,20.38
640000198102266981,28.99
650000195305257434,33.63
420000199402183727,32.59
150000196104059630,26.42
410000195603155204,4.45
610000200002148560,5.56
220000199506115369,39.98
450000199702230412,37.82
230000196603218413,27.0
370000195908107120,5.47
360000196603096742,31.48
310000199507287455,29.48
350000197107289150,27.16
620000195002056752,41.02
370000200504220200,34.28
310000196804055307,9.11
440000198601070409,28.33
37000019611104717X,20.46
370000198109015602,17.89
230000195802202719,25.31
220000198904014286,1.66
310000200212261915,37.64
520000196802194054,16.41
220000200208082170,32.1
210000200311212277,24.27
45000019720908300X,32.85
230000195212219043,23.33
630000197902246333,36.59
120000196404209682,31.79
520000200604109989,6.92
500000200411233963,1.09
330000199503107756,36.68
130000196101195596,20.78
51000019781119450X,29.3
120000198609202352,31.84
330000197508228822,31.73
230000197012176842,21.71
340000199207017766,20.67
110000197510089090,36.59
640000195005316007,24.31
610000197711085414,30.15
420000199302078356,32.7
510000197711172645,31.15
110000199309303197,23.77
310000196909091355,24.22
540000197110253955,3.1
150000198802190176,27.16
210000199901115818,27.73
620000196710230891,30.8
370000198201094956,2.0
360000198509101794,29.51
310000197101030802,38.93
140000197608183806,22.28
220000197812251730,32.53
460000199406182585,30.37
14000019900726903X,13.14
420000197804054224,24.21
360000200210011364,22.46
520000200207278439,37.04
650000196310131750,16.03
34000019741218947X,32.94
530000195911262412,26.54
520000198701021559,22.25
630000195311125733,15.15
620000195912031079,37.18
340000196611191578,33.94
360000199507297011,32.34
450000197008293414,26.93
410000195110247565,20.86
230000199911275958,20.8
370000197208052068,24.29
450000197408202323,23.37
620000199406040683,32.7
310000198611286052,35.22
54000019560524439X,33.05
500000195107181245,33.53
420000197307308537,33.01
620000195211073639,31.4
370000196909072833,30.03
51000019510326298X,33.51
350000197410239332,39.81
530000199309272296,38.4
500000195110293563,15.64
130000196704252764,27.81
14000020000820441X,6.17
410000195808173908,35.32
410000195203220847,29.59
450000197510262680,37.58
460000198208242108,31.65
450000199101189995,31.33
12000019500114527X,39.39
420000198512263010,13.5
420000200204011727,35.27
540000200506283274,23.17
530000196807026051,18.15
310000196702191009,22.37
430000198609092598,34.92
51000019660805438X,0.24
610000197808239918,4.88
610000199005266946,20.16
460000200507217770,14.78
540000195805137281,21.72
35000019591122878X,23.96
460000196108286358,31.72
450000196612235531,34.12
530000197105062407,29.87
62000020060624626X,34.05
530000198003200172,39.12
320000196702169567,35.37
520000197804101637,21.68
620000200312275743,11.88
230000199511221969,29.5
640000196609235296,39.99
540000196802065061,25.77
540000199904201793,37.06
50000020000806897X,23.61
21000019510614710X,29.15
450000197808190034,30.48
350000195909220084,38.82
500000199312111252,0.41
500000195704238705,25.31
150000196202115704,36.81
540000197306232451,31.44
130000200612074533,34.71
350000200203140887,34.63
21000020000424755X,29.3
320000196711100051,22.4
450000195610155242,34.22
640000198209144677,22.37
120000199208065224,16.89
630000198010107519,33.84
610000199803280611,29.58
330000199802154050,25.99
540000196802136827,22.1
420000198006200279,36.24
520000195905072338,31.15
450000196604306766,35.56
640000200208058048,26.79
42000019520924223X,34.18
210000195310178114,37.83
51000019950508650X,35.49
330000199603137178,24.76
500000198104074392,23.23
45000019771104943X,28.28
440000196109231371,6.79
610000200408164181,20.05
350000195907304735,37.82
370000195512128945,38.43
120000197712259686,30.07
46000020060410695X,2.66
610000198608292188,1.85
440000199909293224,25.75
340000196311148586,32.86
620000199610145431,27.57
320000200106062375,23.33
330000195411221748,22.29
610000200005258765,34.37
330000200203050255,32.89
360000200508232821,26.43
42000019840814293X,23.37
150000197608318127,39.99
330000197611018583,24.91
140000195612068262,23.75
370000195411017699,29.94
640000199902169316,37.95
440000200006111624,35.49
130000195505244118,29.37
540000200612027821,31.9
440000195008126025,37.39
350000195812129188,26.04
530000200310040199,33.22
120000199401305218,29.24
120000197001303396,20.47
220000196507018583,37.47
520000196211135394,23.41
320000200002262321,24.6
330000199410047539,26.32
610000196808215276,20.72
430000197809219835,29.89
130000199205264609,9.95
23000019690608589X,21.75
220000199204303591,8.24
630000198003232530,29.42
140000199808319981,36.03
640000195901113785,23.75
51000019561030876X,25.71
410000197801138551,24.15
320000196001170557,28.65
420000200009198995,36.31
520000199012198986,31.37
110000195304082980,22.68
450000199901279964,23.14
230000199509154437,30.28
630000196402110689,35.07
360000195406179181,36.67
610000195309222776,7.69
140000199406176084,39.26
420000198512152185,36.68
650000200405017642,2.54
140000196801142737,22.33
140000197707137995,19.95
330000198908043864,30.35
510000197412294490,27.31
21000019740330190X,34.46
230000195705087157,23.29
650000198211276793,29.13
640000195810121384,24.29
530000200408200939,26.68
63000019920823733X,31.69
360000200311180247,20.53
32000020020617485X,2.55
21000019500711672X,37.55
460000195712245582,31.02
120000198706276927,12.67
130000197902160769,32.79
520000199610218705,30.02
440000197206194853,15.88
510000198510066381,6.16
410000200011085082,26.36
63000019580621915X,24.84
350000197601227983,38.53
420000196804100767,33.1
120000197106050663,36.28
120000200211127807,39.52
220000196905086370,29.46
420000195904211742,36.96
530000198804231366,25.74
350000199301024155,2.5
530000196706302467,24.52
140000197806113227,14.54
620000197403235048,27.67
130000199607113854,24.43
330000199012136544,20.89
540000197612143430,1.0
530000195506035101,34.96
640000200609085629,29.14
340000196301268250,25.71
340000199507252012,23.6
450000197006280716,25.51
360000195307090659,7.77
630000200006249223,14.92
310000199410212561,39.05
460000199003012741,28.02
540000195708214679,26.56
210000200306262974,24.02
370000198908302958,27.08
630000196807316466,35.58
310000196204156526,26.06
360000198711190524,19.27
460000196211251102,21.87
450000197703103010,25.7
610000199304267703,35.79
520000195304296344,20.34
140000198805084289,29.83
650000198102058447,31.86
320000196405017890,37.75
320000199701179898,23.68
520000200109290282,38.24
520000199903211662,32.47
330000200412053583,34.16
460000198001294322,22.29
110000196102181790,20.16
23000019661103696X,33.23
150000197804235142,27.87
430000197608142560,6.87
320000195303180705,29.09
340000197607120667,26.63
320000198502264171,32.54
530000196509084675,25.12
120000195909269678,24.9
11000019750714399X,39.17
440000198605057949,37.94
460000198903243655,17.98
210000199312238051,31.21
510000198906305334,26.59
410000196508306152,26.35
340000198306262826,34.77
630000200102249944,21.96
640000197311083992,28.43
340000199407065244,31.73
630000199501038882,33.09
62000019540321204X,32.07
140000199310152774,36.5
460000195209025558,21.98
65000019651031376X,32.15
650000195101216374,18.36
640000196703072833,23.29
460000195401105128,27.19
650000195202226918,33.6
110000197103025014,21.16
310000198505204439,1.26
510000197707168002,16.32
450000197201082352,30.58
510000199707216384,10.05
120000195611254684,21.54
510000198002177536,21.01
310000197012109367,29.53
150000196108149545,34.1
420000197112256415,23.48
410000200409299136,31.42
46000019750421924X,31.27
440000199008295257,22.6
310000195207077810,31.2
450000196112311251,28.75
64000019740319696X,31.41
370000196002179958,38.58
330000196712304656,21.85
630000199610216852,21.73
510000197905211817,39.94
340000195811308246,28.35
230000197004133498,26.68
370000199511273794,38.1
460000199012253926,27.98
150000198409073854,23.27
610000199408300643,27.18
420000195007291228,25.29
620000199710294645,29.15
510000200109212856,30.27
540000195110142455,33.88
420000197209112389,19.8
500000199103159567,21.61
610000199901288529,36.4
140000197907019643,21.9
540000197010188156,20.52
330000195204263929,31.18
210000198312061263,24.95
330000195403173475,21.35
210000197002034054,28.42
350000200408137251,29.88
220000195407064123,28.5
370000196710232502,21.08
430000195402121888,24.45
150000197212305805,12.65
410000196706202215,21.34
130000196703205472,23.24
610000200204291082,31.4
610000198006115096,39.43
350000200102078770,27.27
43000019800824340X,39.13
350000197406145472,37.8
420000198008216805,26.92
37000019591003790X,30.01
460000196412049226,24.37
350000197402262858,13.71
410000197509244760,4.12
420000198803063668,22.77
50000019821211331X,27.22
150000199303238117,27.4
130000199110071812,20.28
450000196608197800,36.45
370000195007258159,25.04
650000196903198977,25.58
410000195511028697,37.2
210000200101232210,24.63
120000196702084494,35.34
120000195504117676,32.0
64000019920504629X,35.49
41000019500220551X,27.81
140000200008075718,22.32
520000195105268607,33.49
620000196211013737,38.63
110000198410291202,39.36
500000195411022361,22.86
420000199207273209,37.86
52000019790921980X,24.12
220000196305204951,32.01
500000198802045126,4.86
430000197701126354,30.45
310000200403059015,3.2
430000195609157757,0.59
360000199501050739,19.43
370000196401319399,2.29
330000198504050347,18.98
140000195701294165,21.53
440000195902244229,39.33
120000198508214848,26.84
430000196703288272,24.67
