ID,Total_Count_TB,Refund_Only_Count_TB,Rental_Not_Returned_Count_TB,Partial_Payment_After_Receipt_Count_TB,Payment_Without_Delivery_Count_TB,Amount_of_Loss_TB
520000200306192163,36,0,0,0,0,0
220000199103265645,41,0,0,0,0,0
630000200408190607,42,0,0,0,0,0
150000199605144976,34,0,0,0,0,0
110000198509056317,38,0,0,0,0,0
620000199710294645,37,0,0,0,0,0
350000195812129188,41,0,0,0,0,0
360000198407093818,40,0,0,0,0,0
370000197708091565,36,0,0,0,0,0
310000197101030802,35,0,0,0,0,0
420000199607011494,40,0,0,0,0,0
220000198704039040,29,0,0,0,0,0
330000195804163358,36,0,0,0,0,0
340000196404204049,50,0,0,0,0,0
610000200003285276,43,0,0,0,0,0
130000199011238381,39,0,0,0,0,0
340000197806173753,38,0,0,0,0,0
320000199509196647,50,0,0,0,0,0
120000200308289298,34,0,0,0,0,0
220000200008234600,38,0,0,0,0,0
310000198205294727,36,0,0,0,0,0
350000195712319400,37,0,0,0,0,0
370000200104112171,31,0,0,0,0,0
610000197907296862,43,0,0,0,0,0
140000197501260226,35,0,0,0,0,0
540000197909283776,35,0,0,0,0,0
630000196103253751,24,0,0,0,0,0
45000019961114691X,45,0,0,0,0,0
540000197609132968,42,0,0,0,0,0
420000197003167149,38,0,0,0,0,0
640000200002276680,42,0,0,0,0,0
150000195008091951,37,0,0,0,0,0
210000200409309579,35,0,0,0,0,0
130000195003179758,38,0,0,0,0,0
350000197911043522,26,0,0,0,0,0
120000198404071344,38,0,0,0,0,0
350000198912264268,32,0,0,0,0,0
500000195006218715,42,0,0,0,0,0
440000199106200397,38,0,0,0,0,0
520000197407010811,40,0,0,0,0,0
430000196105291244,44,0,0,0,0,0
370000195411061200,43,0,0,0,0,0
410000200008280995,37,0,0,0,0,0
610000197208077660,44,0,0,0,0,0
210000199011023866,41,0,0,0,0,0
41000019560713454X,49,0,0,0,0,0
130000195112258017,37,0,0,0,0,0
610000199208301326,25,0,0,0,0,0
360000196207102274,35,0,0,0,0,0
500000196207172850,45,0,0,0,0,0
130000196002159290,33,0,0,0,0,0
330000195306075937,46,0,0,0,0,0
33000019720727506X,38,0,0,0,0,0
420000197803204921,31,0,0,0,0,0
370000196305026967,41,0,0,0,0,0
330000199508201573,42,0,0,0,0,0
430000198903226569,36,0,0,0,0,0
140000196703019137,33,0,0,0,0,0
360000197901155143,37,0,0,0,0,0
500000199808311389,42,0,0,0,0,0
130000198710063416,37,0,0,0,0,0
410000199812207080,32,0,0,0,0,0
230000199506175232,48,0,0,0,0,0
460000198404296103,46,0,0,0,0,0
330000195003192802,32,0,0,0,0,0
520000196110260161,37,0,0,0,0,0
520000198708042635,47,0,0,0,0,0
450000198206064713,39,0,0,0,0,0
650000196611085030,35,0,0,0,0,0
210000195312169457,39,0,0,0,0,0
21000019590210440X,34,0,0,0,0,0
450000197001111833,35,0,0,0,0,0
640000197006134183,35,0,0,0,0,0
640000197512028412,39,0,0,0,0,0
440000199101158951,26,0,0,0,0,0
450000196007078910,41,0,0,0,0,0
320000200305281773,38,0,0,0,0,0
64000019520120968X,40,0,0,0,0,0
530000199911106987,36,0,0,0,0,0
130000199107021232,42,0,0,0,0,0
430000198404307153,47,0,0,0,0,0
150000196503088420,35,0,0,0,0,0
510000197711172645,28,0,0,0,0,0
420000198203203532,34,0,0,0,0,0
620000198908186768,37,0,0,0,0,0
140000199310152774,32,0,0,0,0,0
630000195401225498,43,0,0,0,0,0
340000198303067654,26,0,0,0,0,0
350000200205022104,36,0,0,0,0,0
340000199411245088,37,0,0,0,0,0
620000198911244455,46,0,0,0,0,0
460000198912088204,28,0,0,0,0,0
12000019801105579X,45,0,0,0,0,0
630000199907140617,36,0,0,0,0,0
430000199707166241,38,0,0,0,0,0
530000200310040199,27,0,0,0,0,0
110000198412305874,42,0,0,0,0,0
350000195209143620,34,0,0,0,0,0
650000196308156975,34,0,0,0,0,0
450000197812078010,37,0,0,0,0,0
410000199710054917,33,0,0,0,0,0
330000195503307717,31,0,0,0,0,0
410000200011085082,30,0,0,0,0,0
330000198006110589,22,0,0,0,0,0
510000197504308618,28,0,0,0,0,0
320000199810154817,38,0,0,0,0,0
540000197307150028,36,0,0,0,0,0
530000200104137758,39,0,0,0,0,0
510000198610078822,33,0,0,0,0,0
450000196105295433,35,0,0,0,0,0
220000199204169265,35,0,0,0,0,0
460000197606119098,46,0,0,0,0,0
620000200104170381,32,0,0,0,0,0
500000197209261499,36,0,0,0,0,0
440000200109058299,40,0,0,0,0,0
360000196101232898,42,0,0,0,0,0
430000200505281458,35,0,0,0,0,0
500000196202207532,28,0,0,0,0,0
120000196005214388,46,0,0,0,0,0
650000196601049722,41,0,0,0,0,0
500000197607119543,29,0,0,0,0,0
610000198211261252,26,0,0,0,0,0
510000197911286727,36,0,0,0,0,0
640000196901210440,39,0,0,0,0,0
610000199803104503,42,0,0,0,0,0
540000197607121843,25,0,0,0,0,0
630000196210059890,52,0,0,0,0,0
610000199801284731,25,0,0,0,0,0
120000196209162313,30,0,0,0,0,0
230000200110280306,43,0,0,0,0,0
210000197008013297,43,0,0,0,0,0
410000196706202215,38,0,0,0,0,0
510000196303088693,36,0,0,0,0,0
440000200604145808,38,0,0,0,0,0
330000196911012402,42,0,0,0,0,0
650000197708038905,52,0,0,0,0,0
220000199310239829,29,0,0,0,0,0
35000019560310964X,35,0,0,0,0,0
410000200107148455,35,0,0,0,0,0
210000198508158956,42,0,0,0,0,0
64000019740319696X,32,0,0,0,0,0
610000196411212472,40,0,0,0,0,0
420000196402043405,36,0,0,0,0,0
330000199607188474,39,0,0,0,0,0
130000200211109512,27,0,0,0,0,0
330000195411221748,36,0,0,0,0,0
610000200402234927,30,0,0,0,0,0
540000196606282544,35,0,0,0,0,0
310000200011250902,38,0,0,0,0,0
330000196803186077,50,0,0,0,0,0
370000195603123955,33,0,0,0,0,0
330000198106227290,32,0,0,0,0,0
360000195106274611,40,0,0,0,0,0
120000198101166303,32,0,0,0,0,0
620000200409172871,27,0,0,0,0,0
370000198512026854,39,0,0,0,0,0
340000195802071873,37,0,0,0,0,0
310000196601195668,45,0,0,0,0,0
36000019730914172X,31,0,0,0,0,0
460000196412049226,34,0,0,0,0,0
230000197911257232,33,0,0,0,0,0
330000195708249426,46,0,0,0,0,0
540000196802136827,36,0,0,0,0,0
540000196209209984,34,0,0,0,0,0
350000196710112726,25,0,0,0,0,0
150000198612128929,35,0,0,0,0,0
460000195503069842,43,0,0,0,0,0
150000197612229928,35,0,0,0,0,0
50000020000806897X,32,0,0,0,0,0
420000198905282415,40,0,0,0,0,0
130000198305018195,38,0,0,0,0,0
120000195506269569,41,0,0,0,0,0
650000197201177500,36,0,0,0,0,0
370000197306088849,43,0,0,0,0,0
460000197008302060,44,0,0,0,0,0
440000195203313889,37,0,0,0,0,0
630000198508189662,33,0,0,0,0,0
430000197908057480,36,0,0,0,0,0
34000019660629429X,45,0,0,0,0,0
65000019860516281X,41,0,0,0,0,0
650000195602093085,33,0,0,0,0,0
530000197109054623,33,0,0,0,0,0
520000197809066359,31,0,0,0,0,0
530000199408014997,44,0,0,0,0,0
310000200602031496,33,0,0,0,0,0
120000199809080534,31,0,0,0,0,0
620000198203189643,47,0,0,0,0,0
620000196006209984,42,0,0,0,0,0
460000200507217770,35,0,0,0,0,0
340000195007207698,37,0,0,0,0,0
520000197207159064,39,0,0,0,0,0
420000199402183727,38,0,0,0,0,0
33000019840425377X,36,0,0,0,0,0
310000198406283012,27,0,0,0,0,0
630000196212100789,38,0,0,0,0,0
310000196706026107,39,0,0,0,0,0
420000197810087217,38,0,0,0,0,0
360000199604098620,48,0,0,0,0,0
220000199205109192,38,0,0,0,0,0
430000200105045261,41,0,0,0,0,0
630000196307180021,40,0,0,0,0,0
140000196804302927,37,0,0,0,0,0
500000196809240320,28,0,0,0,0,0
130000195710226429,41,0,0,0,0,0
130000199205264609,27,0,0,0,0,0
360000197909089953,23,0,0,0,0,0
450000195003307224,34,0,0,0,0,0
220000197505255010,32,0,0,0,0,0
310000200403059015,32,0,0,0,0,0
370000197806072413,35,0,0,0,0,0
350000199305185044,32,0,0,0,0,0
640000197412308580,40,0,0,0,0,0
120000200506072452,46,0,0,0,0,0
420000195004249681,35,0,0,0,0,0
540000199407068709,34,0,0,0,0,0
540000195912315696,54,0,0,0,0,0
320000198403309311,43,0,0,0,0,0
50000019540225120X,46,0,0,0,0,0
500000198110068335,52,0,0,0,0,0
110000196302179126,43,0,0,0,0,0
530000197105172710,31,0,0,0,0,0
500000196101144544,43,0,0,0,0,0
120000195101260558,41,0,0,0,0,0
41000020050519828X,38,0,0,0,0,0
230000197012176842,32,0,0,0,0,0
62000019540321204X,41,0,0,0,0,0
440000200108249114,30,0,0,0,0,0
130000200207052613,42,0,0,0,0,0
420000195205311306,38,0,0,0,0,0
350000195912166453,37,0,0,0,0,0
230000195802202719,38,0,0,0,0,0
310000198609063765,28,0,0,0,0,0
360000197510142804,48,0,0,0,0,0
510000197605277814,32,0,0,0,0,0
350000200010050965,29,0,0,0,0,0
140000199903084332,39,0,0,0,0,0
210000199810252606,39,0,0,0,0,0
460000198405098934,32,0,0,0,0,0
630000196311192877,48,0,0,0,0,0
360000198309127631,38,0,0,0,0,0
15000019950119053X,42,0,0,0,0,0
630000198804073664,42,0,0,0,0,0
360000199112299661,43,0,0,0,0,0
460000199008017234,42,0,0,0,0,0
65000020000917585X,41,0,0,0,0,0
450000197305093654,30,0,0,0,0,0
420000196705196783,37,0,0,0,0,0
540000199003167145,45,0,0,0,0,0
450000195203221628,40,0,0,0,0,0
500000195304081315,42,0,0,0,0,0
150000195901209983,41,0,0,0,0,0
210000198404042238,27,0,0,0,0,0
110000196102182662,39,0,0,0,0,0
420000199402188835,35,0,0,0,0,0
430000200303129140,36,0,0,0,0,0
450000200203072742,39,0,0,0,0,0
330000200207066617,41,0,0,0,0,0
110000199608026978,27,0,0,0,0,0
220000195612284942,39,0,0,0,0,0
440000195406050564,49,0,0,0,0,0
130000196704252764,29,0,0,0,0,0
410000198007151526,31,0,0,0,0,0
210000196612144635,37,0,0,0,0,0
530000196805275644,36,0,0,0,0,0
430000198310072066,40,0,0,0,0,0
630000198501241894,33,0,0,0,0,0
360000195207102755,33,0,0,0,0,0
630000197103146184,41,0,0,0,0,0
150000195802134269,37,0,0,0,0,0
340000197612267938,37,0,0,0,0,0
130000197810012689,34,0,0,0,0,0
360000199802247244,38,0,0,0,0,0
330000195812148035,37,0,0,0,0,0
360000198008214969,42,0,0,0,0,0
440000200506102169,39,0,0,0,0,0
520000196211135394,38,0,0,0,0,0
510000196704278666,38,0,0,0,0,0
210000199901115818,40,0,0,0,0,0
120000196709265503,37,0,0,0,0,0
63000019920823733X,35,0,0,0,0,0
440000195109291425,41,0,0,0,0,0
460000195411280499,39,0,0,0,0,0
320000200009079757,44,0,0,0,0,0
130000200411123677,49,0,0,0,0,0
530000198608080759,35,0,0,0,0,0
520000197303300099,32,0,0,0,0,0
120000196909116780,34,0,0,0,0,0
35000019671228816X,29,0,0,0,0,0
54000019610726072X,24,0,0,0,0,0
620000195607097004,40,0,0,0,0,0
340000199501038488,35,0,0,0,0,0
440000195008126025,27,0,0,0,0,0
440000196101260071,44,0,0,0,0,0
620000196710230891,31,0,0,0,0,0
540000196602138465,24,0,0,0,0,0
450000199708020360,44,0,0,0,0,0
520000199309237376,29,0,0,0,0,0
500000200411256743,19,0,0,0,0,0
430000196310048075,32,0,0,0,0,0
650000198309172191,24,0,0,0,0,0
450000198512208789,32,0,0,0,0,0
320000197006273963,37,0,0,0,0,0
430000195203052664,26,0,0,0,0,0
450000199701191765,37,0,0,0,0,0
520000196802194054,32,0,0,0,0,0
620000200109044253,37,0,0,2,5,3437.4700000000003
360000199807188896,38,0,0,1,4,3031.35
340000197801181412,33,0,0,0,8,5131.73
150000196401011035,40,0,0,2,2,1414.25
110000199310012872,34,0,0,1,4,3294.1800000000003
340000199407188519,38,0,0,0,5,2692.15
510000198203268143,43,0,0,1,1,361.08000000000004
410000196007291124,33,0,0,2,1,1223.8400000000001
430000199202142156,41,0,0,2,7,4702.66
230000197508037213,46,0,0,2,4,2650.44
230000195305196637,29,0,0,0,5,3484.79
350000195708180848,36,0,0,1,5,3913.18
650000197604089636,34,0,0,1,5,2942.1299999999997
350000195902236657,41,0,0,1,4,2477.1800000000003
210000196204068792,33,0,0,2,4,2636.42
350000196310160411,40,0,0,2,0,1245.79
350000196002297088,42,0,0,1,5,2288.2000000000003
65000019980404292X,44,0,0,1,5,4119.69
610000195006195387,39,0,0,3,7,5235.329999999999
310000198702250581,26,0,0,1,4,898.9399999999998
440000199602298434,42,0,0,2,6,3541.31
110000200306028463,45,0,0,1,7,3659.8400000000006
220000196101314470,35,0,0,2,6,4233.89
610000198705307716,26,0,0,2,7,3424.6800000000003
210000199908306756,26,0,0,0,2,767.9100000000001
210000197008089355,37,0,0,2,3,2400.17
520000197708136784,41,0,0,1,7,5456.02
420000198208151559,30,0,0,1,3,1445.4900000000002
510000198904259178,45,0,0,2,5,2834.68
320000197506308237,39,0,0,1,5,2659.63
450000196110283226,33,0,0,1,5,3373.84
220000197003214278,43,0,0,1,3,1780.2500000000002
410000196602271179,36,0,0,0,8,3776.35
610000195705281006,31,0,0,0,3,1635.11
13000019800921209X,30,0,0,0,3,1165.56
110000199405089186,29,0,0,0,4,2227.31
460000197209156485,41,0,0,0,5,2743.9
540000196709208291,35,0,0,1,2,2229.84
460000196303202228,41,0,0,2,4,2901.0099999999998
530000197809043503,44,0,0,1,3,1410.84
140000199505240125,30,0,0,1,4,3067.6800000000003
610000198905289989,38,0,0,1,6,2960.41
430000200111246895,40,0,0,1,6,2075.99
540000197505068260,31,0,0,2,4,1642.77
640000198908180204,43,0,0,2,5,3214.72
210000198506151654,33,0,0,1,4,1568.6
520000200010055901,37,0,0,2,4,3077.8599999999997
510000200601257642,41,0,0,2,5,4278.2
640000200005086751,44,0,0,1,2,1569.15
450000195708155822,52,0,0,2,5,4167.910000000001
350000196305267935,38,0,0,1,4,3223.2700000000004
33000019570308364X,37,0,0,1,2,1479.02
110000199704249637,36,0,0,1,4,2389.87
310000197009209308,43,0,0,1,4,2312.96
31000019830306444X,32,0,0,1,4,2306.39
460000197607230863,38,0,0,0,5,2647.62
340000197212265765,31,0,0,2,5,3649.52
220000200610218056,46,0,0,2,4,3008.57
530000199507182486,31,0,0,1,4,2283.6400000000003
500000198607151169,36,0,0,4,5,4867.8
430000200602226725,31,0,0,1,3,1584.07
350000196507052887,42,0,0,4,1,2407.4300000000003
120000197008189127,30,0,0,2,3,3048.7599999999998
420000197905238532,34,0,0,2,2,1290.82
370000196909237757,35,0,0,0,4,1872.9
630000196803287813,24,0,0,2,2,995.53
310000200106243043,34,0,0,2,5,3242.2200000000003
230000199109060853,42,0,0,2,6,2576.14
420000200011055299,41,0,0,2,7,4109.75
510000196510183378,50,0,0,0,4,2400.63
450000196901206964,31,0,0,2,4,3762.8
640000199211018762,34,0,0,0,4,2754.12
140000200011268510,42,0,0,2,2,1487.17
650000200407178546,41,0,0,0,3,478.20000000000005
370000196106107158,39,0,0,0,4,1781.67
330000198311039264,28,0,0,0,1,603.27
420000200610045041,34,0,0,0,5,2516.2200000000003
540000197211057937,51,0,0,0,4,2549.1400000000003
510000200003173094,38,0,0,2,6,4771.8
220000196509196447,36,0,0,1,0,60.28
340000199109019338,46,0,0,1,3,1748.7000000000003
370000199503098375,36,0,0,2,3,2162.1400000000003
220000196603128168,42,0,0,3,7,5920.37
120000197012141329,37,0,0,3,7,5358.0599999999995
520000196510235707,28,0,0,1,1,1331.3200000000002
530000196007225458,30,0,0,2,1,1518.44
360000200212054974,47,0,0,2,7,4443.030000000001
150000196906147480,31,0,0,1,4,1245.58
450000199201242335,39,0,0,1,4,2008.9899999999998
540000198409061039,45,0,0,2,3,2664.5899999999997
450000197208107655,34,0,0,1,2,1869.2099999999998
510000197010164650,42,0,0,3,3,2915.9399999999996
520000195901310810,43,0,0,3,2,1878.97
370000197108202997,32,0,0,1,0,523.13
150000195408086772,49,0,0,2,6,4130.37
130000196006202639,37,0,0,0,1,854.52
350000195002172619,34,0,0,2,3,1923.26
370000196709179468,43,0,0,6,1,3087.99
510000198912148793,52,0,0,3,2,1864.07
650000195802084167,40,0,0,1,5,2286.73
500000197710110491,41,0,0,0,7,4918.049999999999
150000199709031474,42,0,0,1,2,1683.71
540000198601276080,44,0,0,2,4,2985.9
500000199704033783,40,0,0,0,3,2696.8
530000198202260629,46,0,0,1,7,3171.18
520000199905031809,33,0,0,2,4,3010.8900000000003
520000197010019105,39,0,0,0,4,1576.43
210000195409031956,47,0,0,4,3,4413.09
15000019761228162X,39,0,0,0,2,1147.02
610000200403114003,30,0,0,1,5,2558.27
460000196809200246,27,0,0,1,4,2697.77
630000199702284342,36,0,0,3,3,3243.38
450000198408177441,41,0,0,1,3,1749.51
140000196701248454,48,0,0,0,7,3823.99
410000197705172055,42,0,0,2,5,2175.5299999999997
14000020011107086X,36,0,0,0,3,878.0899999999999
650000196102155053,37,0,0,2,1,1438.27
500000196003126019,33,0,0,2,7,4657.09
330000199709285195,23,0,0,2,5,2548.1299999999997
340000199401177173,37,0,0,2,5,3363.99
540000198512093960,36,0,0,0,3,2282.9100000000003
51000019620806882X,37,0,0,0,2,1213.96
630000197010017615,31,0,0,1,3,1766.77
140000195507106618,43,0,0,2,3,2754.94
120000196508085936,45,0,0,2,7,4540.04
140000199508224745,35,0,0,2,4,3254.05
120000196004260307,46,0,0,2,8,5152.58
46000019510324455X,24,0,0,3,2,3122.3
43000020000822601X,33,0,0,0,3,1694.9099999999999
120000200102222098,26,0,0,3,4,3329.0899999999997
430000200603063235,47,0,0,1,7,4096.9
64000019860826764X,45,0,0,0,6,3932.7700000000004
330000198704132590,49,0,0,0,9,3944.2299999999996
320000200204122378,38,0,0,0,1,637.97
130000195303189114,39,0,0,0,3,1766.33
120000195105201467,57,0,0,0,8,4712.760000000001
360000197101260842,38,0,0,1,5,2456.8199999999997
110000198101125227,44,0,0,2,5,2461.49
63000019930426213X,35,0,0,1,3,1812.6100000000001
450000197304305491,43,0,0,1,4,2083.2200000000003
460000200011303253,40,0,0,1,3,1610.52
460000200503155285,38,0,0,0,7,3007.8300000000004
430000196112168391,39,0,0,0,4,838.62
210000197604226192,33,0,0,1,3,2033.9099999999999
320000199404082571,32,0,0,1,4,2327.9600000000005
15000019791119119X,33,0,0,1,3,1636.85
310000197902188044,37,0,0,1,3,2794.2100000000005
230000197508082049,46,0,0,1,3,1936.64
370000199201194986,40,0,0,0,4,1763.8400000000001
150000195412096498,34,0,0,1,2,1290.18
650000195408026639,38,0,0,1,4,1732.7700000000002
370000200503314491,35,0,0,0,1,779.53
37000019691105639X,43,0,0,0,3,1560.82
140000196205104128,38,0,0,4,3,2857.9500000000003
410000199205103079,34,0,0,1,5,2938.6200000000003
420000199503279242,40,0,0,1,5,2301.62
520000199211283200,31,0,0,1,3,2221.91
330000198306075658,39,0,0,2,3,1731.6399999999999
21000019710222746X,30,0,0,0,8,3042.6000000000004
320000199611163956,38,0,0,0,6,2837.21
450000199002182456,36,0,0,0,7,4508.63
360000195005050344,27,0,0,1,5,2463.37
440000195905121398,40,0,0,3,8,5216.099999999999
530000200106066375,29,0,0,0,4,2645.1299999999997
420000198203287182,35,0,0,1,9,4596.739999999999
350000197312299104,34,0,0,2,3,2449.4100000000003
450000198507318246,41,0,0,1,0,483.62999999999994
520000197107196669,37,0,0,2,3,2006.07
520000197906065948,39,0,0,0,5,2282.4500000000003
310000200211144709,37,0,0,1,4,2700.89
21000019701231341X,43,0,0,2,5,5468.32
410000199112232656,36,0,0,2,2,1221.83
640000196202237353,28,0,0,1,5,2327.7599999999998
610000195305193787,38,0,0,2,3,2685.8
42000019890601632X,37,0,0,2,4,2162.64
510000197802017851,35,0,0,1,4,2486.8399999999997
140000197310262990,32,0,0,1,3,2569.3500000000004
610000197502283182,31,0,0,2,3,2982.26
350000197301291422,35,0,0,2,6,2564.51
500000195411103890,37,0,0,1,6,2959.7999999999997
65000019961219462X,27,0,0,0,1,413.16
410000195003050169,33,0,0,3,3,2767.83
110000196211019821,34,0,0,1,2,1421.08
11000019960524948X,33,0,0,3,2,2077.01
34000019720503335X,31,0,0,2,2,1566.41
370000195104185924,48,0,0,4,7,4826.67
150000198312127211,33,0,0,0,3,1675.33
320000197812311426,32,0,0,1,5,4078.49
120000198110172721,39,0,0,2,5,3329.2200000000003
230000199609194030,39,0,0,2,2,2432.05
320000195701271338,36,0,0,0,3,1035.1599999999999
36000019741004289X,34,0,0,5,4,5575.82
450000199103298968,32,0,0,4,3,3155.7699999999995
440000198101152096,39,0,0,2,5,2804.2900000000004
440000199607054172,41,0,0,1,10,5794.57
310000196204224293,48,0,0,2,5,4767.88
220000196403075380,38,0,0,0,2,246.16
140000196305272372,43,0,0,1,5,4214.75
630000200512203455,45,0,0,1,3,891.4900000000001
210000195503292132,45,0,0,2,3,1713.3400000000001
350000198207103995,41,0,0,1,6,2533.3500000000004
350000196006101791,41,0,0,2,4,2736.2699999999995
34000019781124638X,32,0,0,0,6,3874.55
460000196802251534,53,0,0,2,3,2124.71
12000019851204743X,26,0,0,1,8,5301.51
230000198407256059,42,0,0,0,4,2061.52
330000198412231407,32,0,0,2,5,2616.3900000000003
120000198408066411,37,0,0,1,8,6292.759999999999
450000195112216030,31,0,0,0,4,1873.7800000000002
120000199609167432,36,0,0,2,5,3745.2999999999997
620000200507202405,42,0,0,1,5,3354.38
520000200512196448,36,0,0,0,10,3970.1900000000005
500000197203028119,39,0,0,3,7,4912.3
450000197710061808,35,0,0,0,4,3299.75
220000196707054474,31,0,0,1,1,1337.62
32000019561006451X,36,0,0,0,2,884.99
330000198503023662,35,0,0,1,3,1422.62
150000199802227041,36,0,0,1,4,2019.48
65000019821022756X,37,0,0,2,6,3497.79
150000198105174138,36,0,0,1,5,2678.0299999999997
450000196112173047,43,0,0,0,7,2844.6000000000004
110000198710271676,31,0,0,2,4,3276.4
330000195009046283,42,0,0,1,6,3029.9400000000005
320000198509303700,42,0,0,2,4,3350.34
42000019650214019X,38,0,0,4,3,2425.42
130000199007211514,37,0,0,3,5,2388.47
620000199201200604,24,0,0,1,4,3206.3900000000003
420000198112301970,39,0,0,2,6,4184.469999999999
23000019600901918X,40,0,0,3,5,3430.3099999999995
32000019590909289X,37,0,0,0,6,3117.5699999999997
530000199004127661,34,0,0,2,5,4911.63
23000019970810204X,36,0,0,2,3,1979.5
230000200307194110,38,0,0,3,3,2678.8399999999997
450000195508043586,43,0,0,1,7,4461.860000000001
12000020011226040X,42,0,0,3,4,2645.35
620000200208227338,39,0,0,0,3,907.9
46000019581011907X,36,0,0,2,4,3162.63
33000019950304445X,39,0,0,2,4,2466.56
540000197209163415,40,0,0,2,1,1934.5300000000002
230000195410092039,41,0,0,2,2,1617.68
540000197503285130,45,0,0,1,5,2966.71
150000199212274243,37,0,0,1,2,438.38
500000198312010457,41,0,0,1,2,908.22
350000199202213794,28,0,0,1,5,2163.1099999999997
42000019620830697X,29,0,0,1,3,2067.92
520000200602139690,39,0,0,4,5,3983.31
430000199901243343,30,0,0,1,4,2935.83
150000197810297737,27,0,0,1,5,3182.85
41000019500306048X,38,0,0,2,4,2884.66
210000198906162467,28,0,0,0,5,1584.21
540000199106184247,34,0,0,3,2,2545.81
210000196912223685,39,0,0,2,4,2192.99
340000196710118253,39,0,0,2,5,3857.0099999999998
360000195706158884,46,0,0,2,4,3253.45
130000198009229940,40,0,0,0,4,2562.11
510000196412260042,37,0,0,0,7,2931.62
530000199808203340,26,0,0,2,2,1844.5900000000001
320000195204061946,34,0,0,0,7,2267.21
120000196904142816,32,0,0,1,0,604.34
110000196708026269,40,0,0,2,3,774.3800000000001
500000199607119091,40,0,0,1,3,1214.08
14000019990727925X,27,0,0,0,3,1854.0099999999998
520000197010210671,41,0,0,2,5,3721.8
620000197811204080,32,0,0,0,3,1284.85
220000198311015486,45,0,0,0,7,3171.0
440000200311187641,39,0,0,0,3,2063.86
520000196311131673,41,0,0,3,2,2596.54
65000019900427049X,32,0,0,0,7,2613.92
360000200111136639,37,0,0,0,3,1905.46
640000196905270459,42,0,0,1,6,2486.77
230000196211050981,43,0,0,4,5,4595.820000000001
320000195003087437,45,0,0,2,7,3624.81
220000199412165162,30,0,0,0,5,2324.31
61000019970306353X,42,0,0,1,3,1849.38
310000195409175865,25,0,0,1,3,1762.1100000000001
350000199011065581,36,0,0,1,4,2600.1499999999996
520000195510025705,38,0,0,0,6,3229.8199999999997
530000197303220701,36,0,0,0,2,1314.29
610000198704186086,30,0,0,0,1,914.38
140000200609300685,39,0,0,1,4,1623.36
650000198610206768,38,0,0,3,4,4207.71
360000197510206185,45,0,0,3,7,3352.86
130000200503026604,36,0,0,0,3,1933.21
130000197402173985,36,0,0,3,2,3490.86
440000197907067523,32,0,0,1,8,5853.639999999999
650000197006142935,35,0,0,1,3,1638.15
640000200509115974,42,0,0,1,4,1907.5900000000001
120000195707317539,40,0,0,1,4,2940.46
610000199306209312,32,0,0,1,5,2563.5699999999997
500000195707273709,38,0,0,1,4,2364.96
140000196709115250,31,0,0,0,2,1058.4
540000199612262068,35,0,0,2,4,3260.46
210000195004187020,32,0,0,1,2,1664.23
150000196807311599,39,0,0,2,1,1056.1100000000001
620000199410194204,37,0,0,1,1,456.2
650000197109213476,45,0,0,0,7,4546.2300000000005
530000199609165396,34,0,0,3,2,2285.01
110000196611152621,30,0,0,0,4,1249.84
210000199504021156,49,0,0,3,5,1428.71
320000200002236959,42,0,0,1,4,2741.42
650000196309201715,37,0,0,1,6,2310.04
210000199511233288,31,0,0,2,6,2888.64
460000197909259741,50,0,0,2,4,1874.42
63000019900321365X,36,0,0,1,4,1155.65
120000196110137177,40,0,0,0,5,3289.39
540000200210251468,43,0,0,1,2,2125.69
220000198702233800,34,0,0,2,2,1473.09
110000200401024612,36,0,0,2,4,3387.9900000000002
430000199310159334,34,0,0,1,4,2014.66
120000199801085111,48,0,0,0,5,2097.42
37000020010109422X,39,0,0,1,4,2147.34
650000199007221028,44,0,0,0,6,2866.54
620000198707118347,45,0,0,1,5,2448.35
330000195204034616,40,0,0,2,8,3959.6199999999994
540000195703127648,43,0,0,0,3,1500.6299999999999
520000196202255853,35,0,0,1,1,1328.46
500000195212152569,32,0,0,0,4,2679.71
370000196106282423,38,0,0,3,4,3270.1000000000004
500000195404154446,45,0,0,2,4,4197.17
450000195204246413,35,0,0,1,4,2139.13
340000196702095012,33,0,0,0,5,2693.5600000000004
310000198602182198,34,0,0,2,0,711.39
620000198604206774,29,0,0,0,1,923.66
440000197210074360,46,0,0,0,1,522.53
450000195104028187,40,0,0,1,4,3094.7000000000003
650000197904304377,39,0,0,2,3,1914.75
44000019801003131X,27,0,0,0,2,1201.46
110000196403306446,44,0,0,2,5,3306.3500000000004
430000198805252878,43,0,0,2,10,3754.2099999999996
14000019621009186X,39,0,0,0,1,29.36
120000199211084979,41,0,0,4,1,1671.8400000000001
44000019730825495X,36,0,0,1,7,4346.83
650000195607031916,38,0,0,2,3,2154.08
350000198204162201,29,0,0,0,2,1214.87
310000200304290086,39,0,0,1,4,2760.26
210000199008159623,38,0,0,1,5,2397.17
130000200606112089,33,0,0,0,5,3055.7800000000007
650000199111223875,34,0,0,0,4,2560.72
430000196602241782,42,0,0,4,3,2961.16
360000195705081168,37,0,0,2,2,2650.06
500000195101072726,45,0,0,0,7,2494.3900000000003
310000195709190549,15,0,0,0,1,594.65
22000019651024985X,37,0,0,1,3,1117.8100000000002
430000196503096313,41,0,0,1,6,2697.82
350000197803308845,35,0,0,0,6,3515.14
140000199212177812,41,0,0,1,3,1595.1
